graph,seed,case,mode,y_measurement_error,response_reconstruction_error,parameter_rmse,active_parameter_mae,median_excitation_condition
10,2,8,degenerate_pwm,1.2360867082667448,0.0005985915837929107,0.02135736265210631,0.048196781382045084,7605976.242495522
10,2,8,single_pwm,0.9363131316235872,0.0003480560507172965,0.02135710813982383,0.048187959278098005,4.352376242521472e+16
10,2,9,multi_pwm,0.0004145138718636964,0.000517896964781253,0.02922125820340145,0.07244528623610696,2.404026001620858
10,2,9,degenerate_pwm,0.8442727748873361,0.0002455013372782773,0.029163504478978853,0.07177772302679257,12654618.937358648
10,2,9,single_pwm,0.9364886656678565,0.00035383531608433843,0.029163795816006883,0.07183789015489261,1.7982156091243716e+16
10,2,10,multi_pwm,0.0006638872319220293,0.001046402652197402,0.030080493269647863,0.06721600166813352,2.4062011902005223
10,2,10,degenerate_pwm,1.2881714764247327,0.0016894848631925947,0.030018884019010934,0.06791671189005352,16303715.078291534
10,2,10,single_pwm,0.9371804570214013,0.0016841002333350702,0.030022779568994185,0.06804471817402746,1.4620556219570292e+16
10,2,11,multi_pwm,0.0005398919854654557,0.0002968074283266591,0.021856430459113913,0.04112962172208484,2.406168896474993
10,2,11,degenerate_pwm,0.9208245619758773,5.83957230679819e-05,0.021844312541422967,0.04133512635448704,6675679.366589525
10,2,11,single_pwm,0.9366903676417051,0.0002929694472469598,0.021844667670228,0.04131235907633334,1.7911712968975836e+16
10,2,12,multi_pwm,0.0006042684091902882,0.0005502504327178603,0.03599924731072081,0.08361949021826715,2.404856208045836
10,2,12,degenerate_pwm,1.2370744098118487,0.0001892536729972794,0.035917935609310295,0.08287571844666594,11491387.253280427
10,2,12,single_pwm,0.9365996088790471,8.909317309588106e-05,0.035917773736182365,0.08287100270660686,6.558559988777592e+16
10,2,13,multi_pwm,0.0007545069930769911,0.0006660976143072739,0.039888996550845816,0.08923592281073758,2.4034857074918694
10,2,13,degenerate_pwm,1.2981510953683342,0.0007755578606114756,0.03971842116427468,0.09077335375940067,10984270.66456205
10,2,13,single_pwm,0.9368709097912561,0.0005092737710983371,0.03971828179101028,0.09078756033471583,1.3549541475730796e+16
10,2,14,multi_pwm,0.0005387350495775732,0.0003280112836639614,0.013989322579854923,0.0331327761463079,2.4070211303116498
10,2,14,degenerate_pwm,1.202402762754473,0.0003747350047803121,0.01398859364555375,0.03307146507786499,9730848.722219674
10,2,14,single_pwm,0.9367374540815036,0.00023218513484571024,0.013989386518506489,0.03305852807218545,2.11312086340383e+16
10,2,15,multi_pwm,0.0004152480885083875,0.0004228591421783758,0.038231966050888466,0.0852570262186044,2.405927612543012
10,2,15,degenerate_pwm,0.7349622334896352,0.00022286986974949036,0.03821261112360349,0.08570969226238555,6972998.44935455
10,2,15,single_pwm,0.9368315641609222,0.00022967664794019117,0.03821249059648079,0.08570530479704341,2.2898320102810044e+16
10,2,16,multi_pwm,0.0005662662663813559,0.0008080127031557014,0.030413072549367176,0.07525176952819178,2.403270822590586
10,2,16,degenerate_pwm,1.0819140203229218,0.0008704504763505421,0.030334332739431626,0.07518242348932752,7620043.5066137295
10,2,16,single_pwm,0.9369769268528805,0.0007824194213817264,0.030335818714816266,0.07519641360498122,2.01776424499408e+16
10,2,17,multi_pwm,0.0006279888916798371,0.0005970645063581041,0.04097365784087054,0.09667714719795814,2.4058014188873402
10,2,17,degenerate_pwm,1.0998176732904392,0.00024267017132800282,0.04086096483403708,0.09754527477714571,8224119.431695592
10,2,17,single_pwm,0.936880592824721,9.161976112338438e-05,0.040865776242500686,0.0974188899029781,2.5466802410607696e+16
10,2,18,multi_pwm,0.00042994445002644187,0.0003437369385818725,0.03480533059221367,0.08261262917461543,2.4041760640165624
10,2,18,degenerate_pwm,1.2390594368573358,2.34709747939243e-05,0.03478680669117824,0.08258655621573166,19415405.971614286
10,2,18,single_pwm,0.9367144396820584,9.631133039265173e-05,0.03478753333231839,0.08258894857529686,1.4573591946835844e+16
10,2,19,multi_pwm,0.0006559894177985829,0.0006585947873184401,0.029415149321283085,0.06491279529019672,2.4055213175728647
10,2,19,degenerate_pwm,1.0991570691693204,0.00011055865025164713,0.029205782869543333,0.06204552130197996,13679893.997331234
10,2,19,single_pwm,0.936895925839274,0.00032482931402917,0.029204923084236743,0.062247904454007505,8.881356873085842e+16
10,2,20,multi_pwm,0.0004933796826112568,0.00071695161034851,0.03943439245321412,0.08760815168872008,2.4035075335215543
10,2,20,degenerate_pwm,1.1026735015110922,0.00020762296917879085,0.03941041562288133,0.0873307279153426,37294081.550739065
10,2,20,single_pwm,0.936325521398943,0.00029179815822998284,0.0394102115809668,0.08730784655140196,1.4911696688163763e+17
10,2,21,multi_pwm,0.000606070905205963,0.0006086441235479016,0.03900796649426841,0.08710971772626308,2.405085488331272
10,2,21,degenerate_pwm,1.2922395768218686,0.0005082330042679861,0.03898389754549938,0.08710329470562866,12851543.880615663
10,2,21,single_pwm,0.9363788543793733,0.0003511208606736155,0.03898362548876018,0.08710285947786217,1.826722782035984e+16
10,2,22,multi_pwm,0.0005291798565494598,0.0007490372954986653,0.028856473941567526,0.06270151102938881,2.4044510006779602
10,2,22,degenerate_pwm,0.8793236726999862,0.00027263686777124905,0.02882104948477769,0.0625962860228832,9461629.427683568
10,2,22,single_pwm,0.9369911867776337,0.0010661956910656709,0.0288244544298541,0.06259971334734044,2.787810350644246e+16
10,2,23,multi_pwm,0.0005348462604286072,0.00033478498434889723,0.03712194632158539,0.08412074846858603,2.405104274501461
10,2,23,degenerate_pwm,1.0898767396095013,2.9113035350245775e-05,0.037091705687683066,0.08456166288725334,13128824.525388869
10,2,23,single_pwm,0.9368772043275945,0.0005999130105425328,0.03709198368704065,0.08465301948233665,2.0969073246674544e+16
10,2,24,multi_pwm,0.0004749175979218662,0.00046177024813844286,0.020225410765030604,0.04693195264985701,2.407101792547206
10,2,24,degenerate_pwm,0.9773475762203881,0.00039125389522445326,0.020190735689890146,0.04689502944029547,11691637.534748606
10,2,24,single_pwm,0.9368696935334165,0.00041548731925693374,0.020192388417851724,0.046941115045082235,2.4336670375585852e+16
10,2,25,multi_pwm,0.0004901431842340728,0.0010437585873325304,0.029024437707374357,0.05813391326136038,2.406958822424695
10,2,25,degenerate_pwm,0.9396266233998354,0.0007756249603007929,0.029000401790223534,0.05854544391968097,17892252.143784054
10,2,25,single_pwm,0.9371663035981239,0.00044208466942482935,0.02900079978238388,0.05858939728076788,1.4744005995863228e+16
10,2,26,multi_pwm,0.0006134640149170176,0.0012169093207616691,0.019869325492828625,0.043281304708886616,2.4058728362724526
10,2,26,degenerate_pwm,1.139752581392542,0.000495667479192581,0.019703068669366122,0.043424198733871516,8775233.533385076
10,2,26,single_pwm,0.9370881323658393,0.0010533545475239876,0.019704656762293486,0.043399557842497556,1.5512969098698708e+16
10,2,27,multi_pwm,0.0005605831813293335,0.0005095056493871718,0.032606929448338394,0.06910926912022623,2.4056191327223644
10,2,27,degenerate_pwm,1.1728282552261766,0.0001413619571405144,0.032549938374073766,0.06838503064179845,6370934.175709911
10,2,27,single_pwm,0.9364825271141564,0.00024499196057266727,0.032551289143029113,0.0682189503886945,2.844591831802824e+16
10,2,28,multi_pwm,0.0004742921068207781,9.536054422094829e-05,0.03270542741748828,0.07472735688214788,2.40765298721771
10,2,28,degenerate_pwm,0.6886719330000927,0.0006178952765453233,0.032700048438485216,0.07472735812997995,19298795.991038494
10,2,28,single_pwm,0.9365553404718137,0.00027945900319107595,0.03269954150620075,0.07472735810944828,3.255287757344639e+16
10,2,29,multi_pwm,0.0005482631970815508,0.0011733309649288154,0.03651855848943262,0.08541737044079399,2.4057444945735873
10,2,29,degenerate_pwm,1.1145822734935447,0.00039439216996928255,0.036519254888966485,0.08533851231639239,49216531.75979434
10,2,29,single_pwm,0.9362179800816868,0.0005407149052893645,0.03651793515231161,0.08547519479501081,1.615284225328518e+16
10,2,30,multi_pwm,0.0005153278299796061,0.0006017161489008163,0.035096575700942864,0.07841124656175494,2.405535577873042
10,2,30,degenerate_pwm,1.0289828278271962,0.00010239777553557536,0.03496166131838606,0.0785849278146382,11072112.200373264
10,2,30,single_pwm,0.936680472873319,0.00015115928925082045,0.03496371499468684,0.078515653395315,2.155194168251694e+16
10,2,31,multi_pwm,0.00048057406626759536,0.00010080041952649556,0.02409886646842402,0.04199592815466481,2.405042303997467
10,2,31,degenerate_pwm,1.1877270802148183,0.00015515760026493057,0.024101303822312733,0.04214189439528581,21520111.10581546
10,2,31,single_pwm,0.9366042083225234,0.0001427965742453284,0.02410138865270983,0.04213306624115424,1.5125369816591348e+16
10,2,32,multi_pwm,0.000483126642444103,0.0023787940790391524,0.032366099449988604,0.07345111938476173,2.4053119343044647
10,2,32,degenerate_pwm,1.2072250245754954,0.002268085911107643,0.03236339550690748,0.07339294016829752,21459919.642822787
10,2,32,single_pwm,0.9359865823021085,0.0026596435771664892,0.03236408552472832,0.0734325629712117,1.716676798413696e+16
10,2,33,multi_pwm,0.00047113226556812736,0.0006685480065826943,0.033194167037286164,0.07459894598090745,2.4059974574978
10,2,33,degenerate_pwm,1.0618443822121462,0.00039552099530394935,0.033171266950827616,0.07503644318683089,18361074.204825357
10,2,33,single_pwm,0.9364817782893502,0.0005901163371278201,0.03317033983691015,0.07521306254740873,2.7484766840070772e+16
10,2,34,multi_pwm,0.0005304994852707297,0.0008545182783862691,0.02711027835344488,0.06498574994705689,2.4043731805922883
10,2,34,degenerate_pwm,1.624321097253385,0.0002629253584829586,0.027102814260981635,0.06511447097596013,19112095.358063426
10,2,34,single_pwm,0.9361731180460119,0.0002592856875708724,0.027101166583967502,0.06502665397176693,2.585812088868568e+16
10,2,35,multi_pwm,0.0005041279836253794,0.0007229393192299009,0.03498517576136127,0.07750767735957978,2.4056772363956482
10,2,35,degenerate_pwm,1.2024504603085993,0.0002170305297842472,0.03498438519768271,0.07732624450401335,17121600.486483015
10,2,35,single_pwm,0.9370623698571091,0.00047312189749296966,0.03498263107221879,0.07733340255214335,1.875222754347682e+16
10,2,36,multi_pwm,0.000602481284965655,0.0005833232969989483,0.03279644087211647,0.07899147008302566,2.4032533488139967
10,2,36,degenerate_pwm,1.0550799125671202,0.0008633521125085815,0.03273070875681151,0.07856063250369338,11987205.030618466
10,2,36,single_pwm,0.9364276607617584,0.0003254738522334576,0.032732466191939424,0.07858098798527137,1.5683259917306394e+16
10,2,37,multi_pwm,0.0004779688834014383,0.0004087280041663373,0.04189038386233335,0.09916123276009298,2.406717571316723
10,2,37,degenerate_pwm,1.1059082685921973,0.0004467864207540629,0.041885293115319716,0.09908212957726104,17511590.07115925
10,2,37,single_pwm,0.9369955298725725,0.0003608466172556859,0.041887976053425174,0.09919888701062528,1.250003749222784e+16
10,2,38,multi_pwm,0.0006224215286980867,0.0008354837238432281,0.0222836255826602,0.044808303857790686,2.406468685387953
10,2,38,degenerate_pwm,0.8740831589163902,0.0006289012719773739,0.02203444978451153,0.044835221819743726,8389092.188064104
10,2,38,single_pwm,0.9363298075688697,0.0004673430767366193,0.022034602339117016,0.04479437684534692,3.785150590901736e+16
10,2,39,multi_pwm,0.0004823815030185044,0.000679848671451966,0.029898254689611294,0.0652346516044143,2.4061077611921142
10,2,39,degenerate_pwm,1.0467390892040394,0.00047224207423293246,0.02987793351024336,0.06583646792865566,10272270.432961524
10,2,39,single_pwm,0.9371247761259336,6.446732778860377e-05,0.029876545320534357,0.06602028942471555,1.910980254822475e+16
10,2,40,multi_pwm,0.0005262046388054706,0.00042512007333037733,0.026257369979523975,0.04782443558269188,2.4034599468639772
10,2,40,degenerate_pwm,1.175209066944627,0.0004270820726503349,0.026161911445101146,0.04795479381740578,9126151.787402488
10,2,40,single_pwm,0.936586665747931,0.00020527854858403652,0.02617015897756051,0.04794631422200932,1.4251048182767916e+16
10,2,41,multi_pwm,0.00045911991142848826,0.0029571506146282333,0.027484996423701245,0.04807620740907665,2.4059164169160034
10,2,41,degenerate_pwm,1.1037706228486464,0.0028070884197026243,0.027467044526234524,0.04869310423517889,15129404.696751148
10,2,41,single_pwm,0.9374562452804681,0.0027185483119540922,0.02746720203617188,0.048641499929981,4.876815832644101e+16
10,2,42,multi_pwm,0.000620635833014212,0.001703458180085368,0.03394054753472647,0.06945710986336157,2.4057894358838325
10,2,42,degenerate_pwm,1.080171817249082,0.0018549891210020407,0.033935852743430264,0.0693102967206579,10793760.204246841
10,2,42,single_pwm,0.9373780568505994,0.0018410565363418685,0.03393632862735683,0.06937221457627907,3.085725143556594e+16
10,2,43,multi_pwm,0.0004064770713167373,0.0011019277590837708,0.02569639572238805,0.05192940099171226,2.4061041900890876
10,2,43,degenerate_pwm,1.133077818990487,0.0006950792734439234,0.025691601821010997,0.05227412181644919,14581107.929805942
10,2,43,single_pwm,0.9363085116786656,0.0010151485244531695,0.025694515467225378,0.052311476517592055,1.0585796572288718e+17
10,2,44,multi_pwm,0.0005536650401457451,0.0005637347238271344,0.027118907513836627,0.051700490201547926,2.4052716702121537
10,2,44,degenerate_pwm,1.0705301878377795,7.559954241727034e-05,0.02696347313464351,0.05088833529291521,15758335.561319139
10,2,44,single_pwm,0.9369377314525759,0.00023115292106602655,0.026964171157276996,0.05092983430323582,1.7092615222363444e+16
10,2,45,multi_pwm,0.000589844133319428,0.0013179573814533056,0.02777616466238754,0.05669647402323632,2.4065052802088434
10,2,45,degenerate_pwm,1.028657376623786,0.001262227969658699,0.027776299531186856,0.05660315318711065,5995987.396032011
10,2,45,single_pwm,0.9370901977805058,0.0014311545004945234,0.027778262589315594,0.05667634979449691,2.2481101386317064e+16
10,2,46,multi_pwm,0.00042536812839707116,0.00039002423823566643,0.03684033965476241,0.07547645539764153,2.4066935031157217
10,2,46,degenerate_pwm,1.3371518504657869,0.000249177105421959,0.03683349161816588,0.07604916948019774,10246482.86935391
10,2,46,single_pwm,0.9366523530423851,0.00042065525702779274,0.03683504714403508,0.07631237337957578,1.7972052532985528e+16
10,2,47,multi_pwm,0.0006098645791892223,0.0022570810774359524,0.026680878880072832,0.05843556642571748,2.405415847039539
10,2,47,degenerate_pwm,1.1006006568422189,0.0018985957074142813,0.026675424980620005,0.05863913475563986,8687463.58713368
10,2,47,single_pwm,0.9373434461762978,0.002007823980900407,0.026676656218544783,0.05857148739461389,1.6201700709652104e+16
10,2,48,multi_pwm,0.0005001975332168252,0.0004893490453923728,0.03383461192212804,0.0697154396702466,2.405028603877672
10,2,48,degenerate_pwm,1.253969924973323,0.0006018085985143675,0.03382720250904105,0.06974591769329766,3206124.5287456084
10,2,48,single_pwm,0.9370618945981122,0.00038619906074556916,0.03382775616124356,0.06977725928521925,1.5716768533800542e+16
10,2,49,multi_pwm,0.0005258737334596666,0.0004236285223603851,0.03781348767816386,0.09429104277733204,2.406295322155222
10,2,49,degenerate_pwm,1.570703620574849,0.00011780214735246434,0.03781371373627864,0.09429120224518629,14213519.766636416
10,2,49,single_pwm,0.9367327445517749,0.0004777999108334441,0.0378164163754242,0.09429186847860774,1.2073740400963488e+16
10,2,50,multi_pwm,0.0005340768841443364,0.00035232860300794534,0.032877012338809186,0.07677938298535919,2.405062334287975
10,2,50,degenerate_pwm,0.984568812289428,0.00020672917015113705,0.032826751532555855,0.07746333533907407,5654661.518913899
10,2,50,single_pwm,0.9366373542899245,0.00017084123949299735,0.03282661371027979,0.07751947540082164,3.0744591033464172e+16
10,2,51,multi_pwm,0.0005294418517286335,0.0033195026747838553,0.03705855930376344,0.08633998407966284,2.4067922076510944
10,2,51,degenerate_pwm,1.1769236398311143,0.0032723444928469698,0.03704299182362022,0.08633043289433392,6728504.966315496
10,2,51,single_pwm,0.9359796567548053,0.0033452884413449975,0.037042430661565394,0.08634633390505587,1.9719914492379356e+16
10,2,52,multi_pwm,0.0004894782664898789,0.0003090404667613481,0.027140186984681812,0.04912988263325821,2.4054553064716946
10,2,52,degenerate_pwm,0.919425990880543,3.7545788552767334e-05,0.02711374552777101,0.04868199043523493,10079640.99166989
10,2,52,single_pwm,0.9368121938812523,7.088626622364926e-05,0.027114141400948203,0.04863653789739496,2.0933309375649656e+16
10,2,53,multi_pwm,0.0004968234355654154,0.00022297482012583646,0.017962242228245533,0.04174321604859366,2.407616400052281
10,2,53,degenerate_pwm,1.1914836934536424,3.771263270847304e-05,0.017961543871877376,0.041769335106288254,35801950.90807358
10,2,53,single_pwm,0.9366330698431993,0.0004968182588184299,0.017965661072644454,0.04187828832684622,2.082749294405235e+16
10,2,54,multi_pwm,0.0004909333775969215,0.0019677881218350935,0.03892475526058636,0.08495271693239959,2.4055716767625523
10,2,54,degenerate_pwm,0.9175045713886412,0.002553105395879193,0.03891427742603578,0.08491517026393224,12906547.366662111
10,2,54,single_pwm,0.9373042356957355,0.003416009910941916,0.03891554202544992,0.08484118671437324,1.6524974133006764e+16
10,2,55,multi_pwm,0.0005588970071413476,0.00027560989994517227,0.03903479905143973,0.09615241694481162,2.405079879954525
10,2,55,degenerate_pwm,0.9880528526277833,0.00022473772459254748,0.039035157850296084,0.09596286998583592,14036688.318867935
10,2,55,single_pwm,0.9369398937805412,6.28570674853066e-05,0.039034106920432875,0.09608578060677346,2.191386121861732e+16
10,2,56,multi_pwm,0.0006126049827191463,0.0006671559043526234,0.024620465401728978,0.04422193769283524,2.405562856654262
10,2,56,degenerate_pwm,0.9934265712614466,0.000489568887881495,0.02445962293676181,0.043523090720891805,9098391.119564982
10,2,56,single_pwm,0.9363971188083277,0.00022849078064309414,0.024463722772016805,0.043634361847778254,1.21987409525068e+16
10,2,57,multi_pwm,0.0005391548848991134,0.0006983959671266902,0.03044114415491904,0.0647855255043667,2.4064206937979247
10,2,57,degenerate_pwm,1.111052915804162,0.00017411737374721476,0.030439761547550664,0.06486006877372878,16580609.41248553
10,2,57,single_pwm,0.9369526385609932,0.0005535786220632345,0.030439808049146203,0.06483873654182915,1.9054371987872464e+16
10,2,58,multi_pwm,0.000514603645292935,0.002275917263624739,0.040393701640615044,0.09437014613183185,2.405633227015281
10,2,58,degenerate_pwm,1.1412060821304613,0.0023224853862575416,0.04036967338325726,0.0950625406631894,12681762.74262341
10,2,58,single_pwm,0.9360634161159936,0.0022038474018365377,0.04036979262971787,0.09506291486586463,4.030500988173408e+16
10,2,59,multi_pwm,0.0004647060448419827,0.0003153460020095247,0.03490419479016433,0.0821155197606906,2.4044447117827352
10,2,59,degenerate_pwm,1.0544651072585016,0.0006433511004310016,0.03489609108068864,0.0824816802031377,15309295.799913265
10,2,59,single_pwm,0.9363339009001402,0.0002037087628548741,0.03489497354383633,0.08240460039100904,1.8662634930162056e+16
10,2,60,multi_pwm,0.0005028124376204487,0.0002139320060935179,0.033139822229762035,0.06408680223500184,2.4062386012586945
10,2,60,degenerate_pwm,1.034772424734226,0.0002710928059136466,0.03313850940468367,0.06418053363796647,15147921.360499
10,2,60,single_pwm,0.9368900034229345,1.214105911664633e-05,0.03313823199094022,0.06414395747265067,1.6735002885767968e+17
10,2,61,multi_pwm,0.0005261087298193287,0.0003819011092467786,0.022234181047964933,0.039939002426977455,2.4082590895079914
10,2,61,degenerate_pwm,1.1349932248372014,0.0004182054859768795,0.0222341492572115,0.039724307261663795,22741840.25014071
10,2,61,single_pwm,0.9365548051059176,9.908591293803287e-05,0.022234103758393454,0.039722165795637615,1.1809488574735044e+16
10,2,62,multi_pwm,0.0005767389258277932,6.014334685934087e-05,0.03586995471941714,0.07877586470533665,2.405055812493633
10,2,62,degenerate_pwm,1.1180804754633653,0.0004243176913538112,0.035869689282285996,0.07873594858915695,13689100.264043301
10,2,62,single_pwm,0.9368843795669906,8.608655394243197e-05,0.03586992947130811,0.07877310565478629,2.162734282342696e+16
10,2,63,multi_pwm,0.0004887667968033098,0.0005463920986087703,0.03271660681602584,0.06327675493282625,2.403844590435181
10,2,63,degenerate_pwm,1.0091943678949211,0.00029655525041441533,0.03271454266486328,0.06321626572500623,11404034.74567167
10,2,63,single_pwm,0.9367487833991595,9.574145342140263e-05,0.032715053500734094,0.06326021463626694,1.1245671688989704e+16
10,2,64,multi_pwm,0.0006019265142062674,0.0004980937376119572,0.04145567174603569,0.0950864110122369,2.4043283645250044
10,2,64,degenerate_pwm,1.279354691986448,5.199499587253287e-05,0.04142032480097976,0.09511964212491378,11662290.079128701
10,2,64,single_pwm,0.9366916903945499,0.00033195591079791353,0.041419597137321684,0.0951235760922554,3.6103550684889816e+16
10,2,65,multi_pwm,0.0006102567197857692,0.0003764247711420941,0.0218764317279433,0.04694917417185958,2.4019255653287344
10,2,65,degenerate_pwm,1.2358141698971319,0.000670801808522267,0.021824012655541496,0.046928150746848654,26259525.220887046
10,2,65,single_pwm,0.9369207192525152,0.0004405577280278962,0.021825453245660226,0.04697079392076387,1.5587229178043728e+16
10,2,66,multi_pwm,0.0007712880615127754,0.0003889793728592164,0.028899717935964717,0.06576342769150084,2.404398764167813
10,2,66,degenerate_pwm,0.9921599936585126,0.0003058526393504589,0.0288896842873072,0.06552609711464213,5655008.336029772
10,2,66,single_pwm,0.936529226296094,0.00029104754956833914,0.028889712147359616,0.06551300109595462,1.4044237160834248e+16
10,2,67,multi_pwm,0.0006402150317547185,0.00029757091789113407,0.022721868824750323,0.045611005757937306,2.4051159057230413
10,2,67,degenerate_pwm,1.2796363794316337,0.0007448905580749643,0.022675087984573843,0.045648131728784416,11058295.101248594
10,2,67,single_pwm,0.9365875858377649,0.0007077655564351283,0.022677208772243367,0.04570312681597373,2.3401439020804576e+16
10,2,68,multi_pwm,0.00039949370843138376,0.00024528868035081667,0.03064471501042308,0.07107836487335661,2.4046161476472556
10,2,68,degenerate_pwm,1.0573812905875914,0.00029078551730309836,0.030642916204748075,0.07114731756327296,9069900.766442392
10,2,68,single_pwm,0.9369359443044222,0.00037751584162899575,0.030642761708326076,0.07115906032192743,1.39506263860034e+16
10,2,69,multi_pwm,0.0005990304996866901,0.00042702667278746853,0.03296846569556944,0.07396741483578356,2.4055360257375162
10,2,69,degenerate_pwm,1.0129004327159725,0.00037354207666796195,0.032897141371872635,0.07399428744192298,10645643.772658259
10,2,69,single_pwm,0.9369880841644518,0.0001291773420149508,0.03289727943070167,0.07400271781184221,2.214287741191385e+16
10,2,70,multi_pwm,0.0004598529056326607,0.00038477494553552596,0.0393746305054431,0.09042306905980096,2.403324325683197
10,2,70,degenerate_pwm,1.1229490466067755,0.00017647400355759539,0.039340626456147276,0.09037721620051027,9145357.422841616
10,2,70,single_pwm,0.9368235116668407,0.0002110245537027015,0.0393412272874162,0.09038332688939105,2.277245020698385e+16
10,2,71,multi_pwm,0.0006643341466723952,0.000293130976064683,0.021142428701942852,0.0486485253209665,2.4042092531279624
10,2,71,degenerate_pwm,0.9754142696710127,0.00020877473701179375,0.021103686060606076,0.04850988106932032,7482152.380656437
10,2,71,single_pwm,0.937164320915504,0.0001871079504294115,0.021101793860345105,0.04853637604992959,2.200721861923568e+16
10,2,72,multi_pwm,0.0005752554841398032,0.0014436795163701953,0.03118956805714522,0.07008823312502219,2.40616766817454
10,2,72,degenerate_pwm,1.1487817237818936,0.001169844934681625,0.031176187543491645,0.06992604522333354,10166437.676620945
10,2,72,single_pwm,0.9371736249446316,0.0011381564206441046,0.031176409626372463,0.06994014141591498,3.966985449671784e+16
10,2,73,multi_pwm,0.00048081135237225045,0.0003251972850196961,0.03506463628579249,0.07818729089484029,2.4049314439027856
10,2,73,degenerate_pwm,1.1218913466093245,5.455925300396189e-05,0.035060423525810236,0.077983428892644,11129393.287385125
10,2,73,single_pwm,0.9366655293686721,0.0003127293341551068,0.035060606071554305,0.07797135101713963,1.4201792685222248e+16
10,2,74,multi_pwm,0.0007089730296053481,0.0017378837673089696,0.02950659117107047,0.05976750725872529,2.4047798242904284
10,2,74,degenerate_pwm,1.1408773984200933,0.0018552148200927864,0.02949608439930404,0.05997955845981327,13106110.857269
10,2,74,single_pwm,0.937282143077066,0.0014734072816890605,0.029494934982999387,0.060013084644111994,2.431173562828747e+16
10,2,75,multi_pwm,0.0006057185887686558,0.00046113488192853203,0.03433510139849817,0.07777236098148856,2.40407772792185
10,2,75,degenerate_pwm,1.0178403598655998,0.0002509488490870968,0.03433498754306013,0.07788289048854774,8184312.726357551
10,2,75,single_pwm,0.9368986874356463,6.398836539203904e-05,0.03433691148589427,0.07796237777192852,1.8187595005036852e+16
10,2,76,multi_pwm,0.00044203734342716615,0.0001317000303696666,0.03523348296406262,0.08409061122192524,2.404596794429658
10,2,76,degenerate_pwm,0.8575711192399819,6.543569711846705e-05,0.035234142627594056,0.0840663471142204,9314665.434500637
10,2,76,single_pwm,0.9368094693408513,0.0003995416993692187,0.03523326572946932,0.08409757376151905,2.3194916022918384e+16
10,2,77,multi_pwm,0.0005095613937765865,0.0004079208970726989,0.030098914642225052,0.0608227794561403,2.40622196530679
10,2,77,degenerate_pwm,1.1276433169294153,0.0004410100260302713,0.030083485483963758,0.06137327396187822,17610920.205705263
10,2,77,single_pwm,0.9368516306442966,0.0004506233482700044,0.03008144985959838,0.06120377956027197,2.2490551956904996e+16
10,2,78,multi_pwm,0.00040492196672453976,0.00027959573319080255,0.027993599900442496,0.06932731575497456,2.4053248541728873
10,2,78,degenerate_pwm,1.0391416340479818,0.0001498429438904964,0.027975142624875965,0.06921911239091455,6208991.224563838
10,2,78,single_pwm,0.9368075604552819,0.0005834173227323247,0.02797527740311883,0.06922061606291748,1.7986972895411476e+16
10,2,79,multi_pwm,0.0006142986248319128,0.000850780689035154,0.02991055876470048,0.0682980215389184,2.4039267895531724
10,2,79,degenerate_pwm,1.6140743056458826,0.0005740489302517588,0.02988821476196109,0.06901954245833941,28781619.114105716
10,2,79,single_pwm,0.9372139628377024,0.00044059983929926845,0.029886093935721524,0.06900699498226469,2.594122861860493e+16
10,2,80,multi_pwm,0.0006008067360143464,0.0021600567016026905,0.030452685038633135,0.06674402710612021,2.4048680880719076
10,2,80,degenerate_pwm,1.0600836847544526,0.0014320605014384626,0.030178159844146353,0.06662196954628241,17856286.985275816
10,2,80,single_pwm,0.9371066542639434,0.0018488469429846415,0.030177048023159177,0.06656935913832408,1.9143843866340868e+16
10,2,81,multi_pwm,0.0004637247868148998,0.0003690299310602761,0.031699696234922296,0.05887024920930957,2.404358386161484
10,2,81,degenerate_pwm,1.0641463144442251,0.0003535254593317623,0.031631248129640174,0.058912576297057324,12718199.738451444
10,2,81,single_pwm,0.9369941239917224,0.00021068692291869882,0.03163180653592731,0.05897246394407505,4.91768028264828e+16
10,2,82,multi_pwm,0.00043097344015623836,0.0005912929595306613,0.02944479960504175,0.05666832746005242,2.405636382965195
10,2,82,degenerate_pwm,1.018533453445894,0.00016071730414807562,0.029256278749954786,0.05940057714102808,11384601.318188645
10,2,82,single_pwm,0.9366992598343042,0.0005441448186986097,0.02925597429743795,0.05936592908828109,2.143650873743286e+16
10,2,83,multi_pwm,0.0005745963431088143,0.0009090751198805478,0.02416070274882438,0.052643745958356594,2.406328552699767
10,2,83,degenerate_pwm,1.2455592028550706,0.0005736529755556402,0.02410638177129258,0.05208631214055788,14395354.189585438
10,2,83,single_pwm,0.9369725104687516,0.0001848539027419469,0.024105306134171417,0.05205518948497003,8.365321890321082e+16
10,2,84,multi_pwm,0.0005745196942363661,0.0008483511331943646,0.03330212939088953,0.0689932265382119,2.406469538294623
10,2,84,degenerate_pwm,0.953215984933334,0.00010444122363660876,0.033279737113254305,0.06895308674494602,8446839.724206392
10,2,84,single_pwm,0.9369504186522939,0.00024816532834867654,0.03328003310765689,0.06894776268665677,2.029266822409854e+16
10,2,85,multi_pwm,0.0004704361280440802,0.0006887808573668249,0.02676114263169361,0.06010147014610916,2.4050548863937333
10,2,85,degenerate_pwm,1.2740277274195966,0.0002805438143001366,0.026733082290463103,0.06001145642563007,27640025.98211553
