graph,seed,case,noise,method,response_error,full_parameter_rmse,active_parameter_mae,identifiable_coordinate_error,estimate_norm
11,1,10,0.003,full56,0.0701013277337127,0.03150858396355652,0.06878609398556114,0.41230534948128444,0.037665435827958865
11,1,10,0.003,group5,0.15357215186129072,0.03161546002077325,0.0700687607967051,0.7122188928398222,0.02185130328153229
11,1,10,0.003,fisher3,0.07179092183385591,0.031526386602806454,0.0687584926962721,0.498228773620691,0.0394051026635386
11,1,10,0.003,fisher8,0.07179094524161328,0.031526269644239685,0.06875813427736614,0.49822877362069107,0.03940510311367931
11,1,10,0.003,oracle8,0.09085909292447403,0.030916933427731476,0.06711194873547921,0.47839844356212013,0.08378299792874225
11,1,10,0.01,full56,0.07380259205983537,0.031809309471338594,0.07092605901889093,1.2240402317623627,0.03386652462679918
11,1,10,0.01,group5,0.16735908070881833,0.03207400318437428,0.07197413153481005,1.7018908254097722,0.03618387199896546
11,1,10,0.01,fisher3,0.07588161250144493,0.03187578131575288,0.07110499979276431,1.3392741588294712,0.03622061523084466
11,1,10,0.01,fisher8,0.0758814486630907,0.0318759034549544,0.07110597014228508,1.3392741588294719,0.036220633311074155
11,1,10,0.01,oracle8,0.0815933864983132,0.030645955373912973,0.06461258853785622,0.09972201977721028,0.05506849061102393
11,1,11,0.001,full56,0.034780626217905994,0.03533055519427657,0.07964438118835136,0.045360116277037524,0.05325321643823135
11,1,11,0.001,group5,0.47614446170711955,0.03548294320167638,0.07843059721314291,0.5911917781904449,0.061729988915331095
11,1,11,0.001,fisher3,0.04442557334009486,0.035346796798667805,0.07940583823922301,0.1588365834215234,0.05908407028467598
11,1,11,0.001,fisher8,0.04442573476830041,0.035346812873659254,0.07940570855086096,0.15883658342152343,0.059084070907742994
11,1,11,0.001,oracle8,0.04828829411761706,0.03173856539561077,0.06583235086397586,0.045105362986739915,0.12236787013503385
11,1,11,0.003,full56,0.08986468716122446,0.03543849227898159,0.08046249602094838,0.39526354168225486,0.03628797380613733
11,1,11,0.003,group5,0.48119938369288573,0.0354742679070842,0.07955415883742299,0.5360768567184784,0.036580741245562404
11,1,11,0.003,fisher3,0.08316778167899537,0.0354059423391253,0.08033991588393588,0.33119821244454306,0.03866519372063948
11,1,11,0.003,fisher8,0.08316765657654256,0.03540595900516444,0.08034024407310975,0.33119821244454306,0.03866519422375332
11,1,11,0.003,oracle8,0.02105682337335753,0.031736244210889566,0.06582249018953568,0.04018157955453094,0.12340863640305813
11,1,11,0.01,full56,0.320599676837818,0.03540547013180352,0.08008179161799257,0.33023843480859466,0.05836994320938793
11,1,11,0.01,group5,0.47655922148952645,0.03546413329927566,0.07858715624754646,0.5637935955996971,0.05863550544051098
11,1,11,0.01,fisher3,0.32339392671674577,0.035397558816348484,0.0798842271938052,0.31258841803565024,0.06222368040868977
11,1,11,0.01,fisher8,0.3233935618573844,0.03539727926044194,0.07988190085698718,0.31258841803565024,0.06222370166488875
11,1,11,0.01,oracle8,0.3392703615758531,0.032663791475402146,0.07220211331800397,0.4966815241746257,0.18521718326696665
11,1,12,0.001,full56,0.03144106116702073,0.03924178708976029,0.08532971036391954,0.29440119488996663,0.0320625186487017
11,1,12,0.001,group5,0.08423381532926388,0.039289558974842875,0.08543252874298579,0.5759112587965121,0.027453390307580715
11,1,12,0.001,fisher3,0.03206308730539542,0.03924888341673104,0.08525867500689172,0.34543817241347585,0.032699978044587574
11,1,12,0.001,fisher8,0.032063097488141394,0.039248805193485635,0.08525827035857467,0.3454381724134754,0.032699978479825864
11,1,12,0.001,oracle8,0.038133591017563785,0.038246934665445646,0.0803706315034454,0.1146775550452778,0.07447696577683435
11,1,12,0.003,full56,0.05611474374172221,0.039416455039702425,0.0844380944047401,0.9451045885755087,0.04254683308741506
11,1,12,0.003,group5,0.0958776952726462,0.039496866744124705,0.08435574189674752,1.09629361345648,0.04144975836734142
11,1,12,0.003,fisher3,0.05828710301177531,0.039478330843878674,0.0842437376299722,1.0860645653238665,0.04590392562025277
11,1,12,0.003,fisher8,0.058287216494860516,0.03947788893261359,0.08424144053294434,1.086064565323867,0.04590393451227607
11,1,12,0.003,oracle8,0.06497567777964189,0.038369736769279614,0.08097196712465939,0.33781715108137345,0.08100378474201152
11,1,12,0.01,full56,0.06005316632429416,0.03939344732902081,0.08699001644729246,0.8869700645464408,0.03641906395763255
11,1,12,0.01,group5,0.09808817496638403,0.039523214763684644,0.0873110360592978,1.233455142010069,0.04038757876374394
11,1,12,0.01,fisher3,0.06165704879792499,0.03943825858010316,0.08714221948359097,0.9969597580964212,0.038838497392226716
11,1,12,0.01,fisher8,0.06165714308372957,0.03943799630561364,0.08714114701563155,0.9969597580964209,0.03883850012994785
11,1,12,0.01,oracle8,0.04246628112634833,0.03824811333096077,0.08044814395935869,0.14377624587850552,0.0690107041549341
11,1,13,0.001,full56,0.016790221846134695,0.02549890702322401,0.04368751292954309,0.16308464233810424,0.030874660538351924
11,1,13,0.001,group5,0.21815907876305154,0.025703081987277138,0.04660839000977354,0.8109887879866564,0.021844215106960222
11,1,13,0.001,fisher3,0.01622865235693231,0.025495758181416816,0.04369350976981051,0.13592610416511333,0.031162158117291214
11,1,13,0.001,fisher8,0.016228656013778042,0.025495847707920388,0.04369427081090235,0.13592610416511303,0.031162158757699305
11,1,13,0.001,oracle8,0.0209655482756237,0.021781932660347475,0.030741929312492595,0.24414341186853825,0.08239378946886099
11,1,13,0.003,full56,0.038967764111707576,0.02548940114675681,0.04385633470296772,0.04633928074141611,0.03231996009768132
11,1,13,0.003,group5,0.22124250581199217,0.02570929523185013,0.0466454998264691,0.8648763041978899,0.027081366857280218
11,1,13,0.003,fisher3,0.03925934267626496,0.025491450743809423,0.04387973048320937,0.0856577297952659,0.033126824908905804
11,1,13,0.003,fisher8,0.03925939424103759,0.025491027241884356,0.04387600209472799,0.08565772979526562,0.03312684121145809
11,1,13,0.003,oracle8,0.050536930537722374,0.0214230767141532,0.027315107118543385,0.07614099292455642,0.0990122544185991
11,1,13,0.01,full56,0.24590742496404655,0.027779620194047644,0.04659895592641704,2.4878286922096753,0.09590355176432916
11,1,13,0.01,group5,0.32341594461516077,0.02866162379521373,0.04703082175754052,3.1137963803666535,0.11335805116874058
11,1,13,0.01,fisher3,0.25539546057326085,0.028522167413615542,0.0468480364473295,2.8826536382442027,0.1088698565607237
11,1,13,0.01,fisher8,0.2553939728724092,0.028522488348084934,0.046853639803454764,2.8826536382442027,0.1088698856852991
11,1,13,0.01,oracle8,0.5411931094402161,0.04140228979647015,0.07842444934608542,2.3031270305675697,0.3611351876396774
11,1,14,0.001,full56,0.09845069118397093,0.02902064923149578,0.06322629180268094,0.1820777118988694,0.03312234523034244
11,1,14,0.001,group5,0.12884258799918455,0.0290352538470911,0.06289597582291877,0.11271486133075156,0.0376729335797689
11,1,14,0.001,fisher3,0.09266340319558289,0.029008009347375237,0.06276913275843193,0.08653214919669644,0.03775028391758553
11,1,14,0.001,fisher8,0.09266348854855269,0.029007941795691352,0.06276946995131577,0.08653214919669656,0.03775028481221006
11,1,14,0.001,oracle8,0.11878678625982786,0.02603735726479329,0.050704452994982455,0.14679706511565324,0.09012823163565163
11,1,14,0.003,full56,0.3343523452929069,0.02903687565398935,0.06158733297241513,0.2571295495104268,0.05002901237988434
11,1,14,0.003,group5,0.3670769587432564,0.029124994084235818,0.06113522681535244,0.4091564327718765,0.05597264524918421
11,1,14,0.003,fisher3,0.3444409862133059,0.029096032186828543,0.060895670156286046,0.431681787787909,0.05704383122160169
11,1,14,0.003,fisher8,0.3444423604378396,0.029095877617298024,0.06089622798782128,0.4316817877879089,0.057043835045102444
11,1,14,0.003,oracle8,0.3876427832081198,0.026308048133518898,0.053466692701452406,0.31512391027273684,0.1366526621546524
11,1,14,0.01,full56,0.5839689704878388,0.02956793460272058,0.06675932055301913,1.0746336828465601,0.015376934128134241
11,1,14,0.01,group5,0.4384674842728463,0.029665121282063188,0.06710893886898958,1.1650975351951363,0.007252971836168088
11,1,14,0.01,fisher3,0.5860359893433763,0.029574418239662868,0.06678206410085719,1.0806941498665465,0.015463285884603438
11,1,14,0.01,fisher8,0.5860359236413917,0.029572751799990325,0.06679151988314865,1.0806941498665468,0.015465001257300975
11,1,14,0.01,oracle8,0.5693467862877282,0.029640561977911616,0.06696897713528635,1.082442036912791,0.03669404656542558
11,1,15,0.001,full56,0.05606495571855365,0.031279792575651104,0.06754798456889144,0.3610367706060113,0.013046391755689234
11,1,15,0.001,group5,0.14166115445841798,0.031287547450707734,0.06771272741685534,0.6828445321354722,0.008628652088199969
11,1,15,0.001,fisher3,0.05659644438840947,0.03127987730567331,0.06754749218328382,0.3644919092875274,0.013079874488756785
11,1,15,0.001,fisher8,0.05659648783579399,0.031280016399047754,0.06754801349720348,0.36449190928752756,0.013079881379976758
11,1,15,0.001,oracle8,0.06791352279021967,0.03105386236552844,0.06521984427703735,0.3151107035813166,0.03885992721041973
11,1,15,0.003,full56,0.07446811852720968,0.03131552823966564,0.06691067784113658,1.0195549965928186,0.01942871544088651
11,1,15,0.003,group5,0.1561287815245898,0.0313707781854459,0.06689357883156993,1.5898249018885082,0.022064605247453017
11,1,15,0.003,fisher3,0.0778339446565203,0.03133156333039955,0.06681343553669347,1.203153150222124,0.021183792832847527
11,1,15,0.003,fisher8,0.07783399409750302,0.031331552545409945,0.06681336635931405,1.2031531502221233,0.02118379536267919
11,1,15,0.003,oracle8,0.07999351140698516,0.031036380860103234,0.06505746052589821,0.19028953944862628,0.036209604217134476
11,1,15,0.01,full56,0.427582024646818,0.03323793329347168,0.0704080493650195,7.173247407685916,0.08370073211399623
11,1,15,0.01,group5,0.2916580295929937,0.03321780828006074,0.07168348450642872,7.0966321544538395,0.08039714442920291
11,1,15,0.01,fisher3,0.44659924401369383,0.03375154293179177,0.07089560389015273,8.089125149682816,0.09413049584261782
11,1,15,0.01,fisher8,0.44659911951812564,0.03375168754850876,0.0708962422999389,8.089125149682816,0.09413049643192489
11,1,15,0.01,oracle8,0.2966894302775319,0.032678688932701414,0.0700353726458563,2.4809343235372294,0.10009928271825609
11,1,16,0.001,full56,0.019518743247925522,0.03554434592479955,0.08394231209357221,0.19894218444877929,0.03448415287010711
11,1,16,0.001,group5,0.12227780330018494,0.03571588319231747,0.08470621978369461,0.7918906010846424,0.024801359738546986
11,1,16,0.001,fisher3,0.019599240191718204,0.03554276647159338,0.08393979721754627,0.18542690032763498,0.0346048727149992
11,1,16,0.001,fisher8,0.01959919988229828,0.035542903406999164,0.08394073899882422,0.18542690032763523,0.03460487425395666
11,1,16,0.001,oracle8,0.008645090184979089,0.033573350423205854,0.07265167137276599,0.047694629925831004,0.09536851435347674
11,1,16,0.003,full56,0.06967932818252673,0.03618645529580702,0.08361637396399406,1.479657982935804,0.05691145074015248
11,1,16,0.003,group5,0.1341931509672749,0.036839793478592675,0.0848581473021922,2.0292510297389947,0.06159111306348816
11,1,16,0.003,fisher3,0.07361480326352506,0.03633715731147949,0.0836028115640443,1.6429792537688686,0.06116008833917722
11,1,16,0.003,fisher8,0.07361475125449589,0.0363368487090779,0.08360090839420291,1.6429792537688686,0.06116009187314439
11,1,16,0.003,oracle8,0.033649290220864596,0.03370582391303253,0.07611507571776505,0.24633181103757903,0.11341780346679795
11,1,16,0.01,full56,0.07435989772190083,0.03558484267035689,0.08443594946534509,0.4171483466015436,0.027966446301242457
11,1,16,0.01,group5,0.12243542880457621,0.03564941338417246,0.08466629632659826,0.6851721592530098,0.026060867362767668
11,1,16,0.01,fisher3,0.07415356909691431,0.03558492052757933,0.08443691427934112,0.41751682051680283,0.0285158946242642
11,1,16,0.01,fisher8,0.07415356768475534,0.03558506855226467,0.08443789000875021,0.41751682051680294,0.028515903453345183
11,1,16,0.01,oracle8,0.07498380448873626,0.03463115301618462,0.07670791272239344,0.7188137835945012,0.06806699742789168
11,1,17,0.001,full56,0.057113594164741946,0.03226772901686609,0.07419586190091038,0.12610314624853544,0.057733029363219744
11,1,17,0.001,group5,0.2837688032250828,0.03236110705917539,0.07404686973928176,0.24498570825710428,0.05883018557243384
11,1,17,0.001,fisher3,0.05653519042630602,0.03224912180670296,0.07344622960185707,0.015678569135264647,0.06527731825637333
11,1,17,0.001,fisher8,0.05653528516455004,0.032249122474457034,0.0734462632320754,0.0156785691352647,0.06527731836622358
11,1,17,0.001,oracle8,0.07963849776724496,0.02515420018659808,0.043476350551379474,0.08629224049883064,0.15118405701422663
11,1,17,0.003,full56,0.16247524301178715,0.03265020371140484,0.07707627195015096,0.5828543364154349,0.02851878322408146
11,1,17,0.003,group5,0.3130748310683024,0.03272024853108468,0.07714353309142419,0.6207490053035529,0.026800301862020183
11,1,17,0.003,fisher3,0.1533028027130638,0.032578576934044624,0.07672982629268404,0.5280032202714023,0.03181101434155242
11,1,17,0.003,fisher8,0.15330292150158933,0.03257858355829134,0.07672972365128576,0.5280032202714022,0.03181101710351767
11,1,17,0.003,oracle8,0.14800586585782446,0.028194759101927456,0.06275266249502022,0.5627407625336982,0.07134325904785897
11,1,17,0.01,full56,0.5505471556788265,0.033025354821079066,0.06850631992035996,0.8130475872660609,0.11827358905740674
11,1,17,0.01,group5,0.502529036052526,0.033252257362384414,0.06825361906344027,0.8737955815550366,0.11964074415379755
11,1,17,0.01,fisher3,0.5749137713864164,0.03352604308852808,0.06696806119331841,1.0467147469360534,0.13377993929110205
11,1,17,0.01,fisher8,0.5749123087089469,0.03352601354611788,0.06696769336898181,1.0467147469360534,0.1337799447443047
11,1,17,0.01,oracle8,0.4953462796834707,0.03198505981653097,0.07439699533729727,0.8901995453748032,0.3126198298277104
11,1,18,0.001,full56,0.03991331188960213,0.030582135027552106,0.06754866041097672,0.06323557058781423,0.045300791335574485
11,1,18,0.001,group5,0.09435821799337307,0.03063434420948518,0.06822044508396008,0.4609380200128841,0.048905434920584905
11,1,18,0.001,fisher3,0.04075834829214163,0.030584636610843974,0.0673694885140282,0.09169776656008466,0.04811924873516774
11,1,18,0.001,fisher8,0.04075836838650688,0.030584669152278587,0.06736960889770144,0.09169776656008434,0.048119248850998275
11,1,18,0.001,oracle8,0.07421351430049726,0.025884636136023625,0.04387306394231198,0.060333751639313093,0.134030640321736
11,1,18,0.003,full56,0.027660622186114873,0.030633984470323467,0.0678162218543508,0.3087851660356946,0.04040588659998009
11,1,18,0.003,group5,0.0854736139258683,0.030622338450142946,0.06878459749648966,0.41251520856906043,0.03925063392704269
11,1,18,0.003,fisher3,0.027518635734914938,0.030617770901114384,0.06770349896351968,0.25840850340992333,0.04164959233916303
11,1,18,0.003,fisher8,0.027518625297683452,0.03061782830119487,0.06770364385513947,0.2584085034099231,0.04164959317991159
11,1,18,0.003,oracle8,0.03187369283595013,0.026360738358331387,0.05009813623627401,0.30521327300464424,0.11726707115273093
11,1,18,0.01,full56,0.026313221984226292,0.030866561010162677,0.06907711597954858,0.7121248407359845,0.031939928920269506
11,1,18,0.01,group5,0.08861358867152709,0.030846856999024553,0.06985562857565124,0.7222370027441977,0.027664833406039195
11,1,18,0.01,fisher3,0.026314772362948703,0.030869004268421058,0.06907846251848448,0.7151097643483347,0.031981188135049306
11,1,18,0.01,fisher8,0.026314772314566366,0.030868549267308074,0.06907708829518747,0.7151097643483344,0.03198122324854122
11,1,18,0.01,oracle8,0.02748204585505826,0.02855037938898847,0.06396338299172044,0.7189035425767902,0.09014701654676135
11,1,19,0.001,full56,0.03903103034877319,0.03911982299061466,0.08557561518352821,0.13946790929546274,0.04299985859536684
11,1,19,0.001,group5,0.04677225640628761,0.03917320730588182,0.08597309011647053,0.18942784229652762,0.043593760491395614
11,1,19,0.001,fisher3,0.03938069937622249,0.03911331155721444,0.0855857963226441,0.08668707825443672,0.044821434641511684
11,1,19,0.001,fisher8,0.0393807017783107,0.03911328769227019,0.08558568727953454,0.08668707825443679,0.04482143471232799
11,1,19,0.001,oracle8,0.05750517213328515,0.03687037442817548,0.07751823953114537,0.06651826142330905,0.10297194222548493
11,1,19,0.003,full56,0.029447208134695448,0.039120312447048604,0.08563562563068548,0.14262815109128144,0.05069583707391097
11,1,19,0.003,group5,0.03912465010747364,0.03919539673616727,0.08599082310246142,0.25086398056991505,0.05311805597640109
11,1,19,0.003,fisher3,0.03066035083723937,0.039139363579955205,0.0856518110511224,0.2350898225196645,0.054224048949208646
11,1,19,0.003,fisher8,0.03066035732739831,0.03913936986224566,0.08565173856462441,0.23508982251966457,0.054224049247508246
11,1,19,0.003,oracle8,0.048161102735435994,0.036878434044082684,0.07771128154360109,0.08657472102533771,0.10738725936899417
11,1,19,0.01,full56,0.18807958579925074,0.03983070299850034,0.08554822144536606,1.1550351359291922,0.041354877629171935
11,1,19,0.01,group5,0.18927963293197292,0.04004548721056489,0.08608505846912257,1.3007367123778923,0.04562341965547216
11,1,19,0.01,fisher3,0.1878583542947154,0.039928192033760836,0.08553364959612711,1.2313500247749407,0.04390206989203188
11,1,19,0.01,fisher8,0.1878583398269224,0.03992809963712331,0.0855329817018258,1.23135002477494,0.04390207226733925
11,1,19,0.01,oracle8,0.19773440638375006,0.03725239437929487,0.0811213972144566,0.3705786744991777,0.0778303999978946
11,1,20,0.001,full56,0.03143735494952376,0.02207512573378589,0.05074594686895535,0.06012360352803334,0.02162027704654236
11,1,20,0.001,group5,0.10415609323752717,0.022146237639094537,0.05113213454267749,0.6116228946893056,0.01749603686417319
11,1,20,0.001,fisher3,0.03125885957174349,0.022075274577458465,0.050744535747591996,0.0658219029139741,0.02167050114809045
11,1,20,0.001,fisher8,0.03125885654790651,0.022075274562549155,0.050744531173009144,0.0658219029139738,0.0216705012415695
11,1,20,0.001,oracle8,0.023129893102007932,0.02080586828285985,0.043632932406130684,0.04623019654528633,0.05697736355614642
11,1,20,0.003,full56,0.06305358643251556,0.022810969154546473,0.05091998348984529,1.900204014986124,0.04777744727230929
11,1,20,0.003,group5,0.11620235640059662,0.02292474284773858,0.050965540999130206,2.119827790907575,0.05045810000740748
11,1,20,0.003,fisher3,0.06910453152453766,0.023030260078033767,0.0509272521126989,2.169939000187786,0.05344294298290345
11,1,20,0.003,fisher8,0.06910451998451013,0.02303026721417779,0.05092724041748731,2.169939000187786,0.05344294370379302
11,1,20,0.003,oracle8,0.02180306795519352,0.020861783588599195,0.04420278607638465,0.19470549763336614,0.053307239770156514
11,1,20,0.01,full56,0.10332282278150254,0.022673822949353307,0.05033593362231452,1.7116086385663734,0.047026589151005216
11,1,20,0.01,group5,0.12688514410014012,0.023210058713842782,0.051286491179165616,2.286317771605168,0.05243219915232108
11,1,20,0.01,fisher3,0.1070967440758537,0.022835152203925613,0.05032569343482899,1.9316659526587001,0.051159911135104943
11,1,20,0.01,fisher8,0.10709671873623114,0.02283496349023867,0.05032531038749525,1.9316659526586992,0.05115991823972412
11,1,20,0.01,oracle8,0.06812393956943989,0.02152258908416639,0.04926409247664005,0.708202310252236,0.08681833439541388
11,1,21,0.001,full56,0.07378172391893224,0.031248119522664892,0.07220559363348951,0.35884309582690804,0.05081919045984196
11,1,21,0.001,group5,0.24549170766981765,0.03132873629643788,0.07271687812339941,0.5872576914322367,0.05057650451298043
11,1,21,0.001,fisher3,0.0833883950852404,0.031314455334427664,0.07187507990193953,0.5307198132866057,0.057242242781361766
11,1,21,0.001,fisher8,0.08338841519052495,0.03131435710385189,0.07187483436165576,0.5307198132866056,0.05724224288359982
11,1,21,0.001,oracle8,0.06787013122340853,0.029427628867609724,0.06493265801394048,0.0738648452460067,0.08106561035257318
11,1,21,0.003,full56,0.08583943733211193,0.031270747435033296,0.0735540442974611,0.42526797999570287,0.02638377178713524
11,1,21,0.003,group5,0.24443689453735817,0.03136608917787198,0.07440966102013255,0.6608320182640829,0.01647401827109157
11,1,21,0.003,fisher3,0.08412512050178944,0.03124926750309352,0.07343020805242326,0.36247659412449756,0.02815445770414403
11,1,21,0.003,fisher8,0.08412511526517781,0.031249347587625584,0.07343040131108186,0.36247659412449734,0.028154457870749848
11,1,21,0.003,oracle8,0.08349996385126451,0.029421949755631623,0.06502479408602714,0.056371081237880885,0.08585944137954413
11,1,21,0.01,full56,0.49210076176265755,0.03423781077577816,0.06895709525227127,2.709732578388473,0.13674086966867777
11,1,21,0.01,group5,0.4364902580496992,0.03548060976799647,0.06749459407371437,3.221109410038801,0.1596856392719974
11,1,21,0.01,fisher3,0.5171216660667283,0.035340834270898895,0.06802542746872842,3.189120316132211,0.15589276876222966
11,1,21,0.01,fisher8,0.5171229983461528,0.03534079276638111,0.06802502682420966,3.1891203161322106,0.15589278020217145
11,1,21,0.01,oracle8,0.34862676646029456,0.03156321001385785,0.07587691436282695,0.9985876792221791,0.018652055783540098
11,1,22,0.001,full56,0.02463953992650666,0.039376012343681446,0.08165011680134478,0.15099484724454337,0.03880604362874453
11,1,22,0.001,group5,0.3359821277337638,0.03956188000304192,0.08387290816146446,0.9238865049524887,0.03868463554697075
11,1,22,0.001,fisher3,0.028612098313675668,0.039386560722278405,0.08150674695643881,0.24836169306229894,0.04114809477361412
11,1,22,0.001,fisher8,0.02861209550575476,0.03938658205928248,0.08150678678491108,0.24836169306229894,0.041148094815860424
11,1,22,0.001,oracle8,0.025635774082716764,0.038598078024153167,0.07479876364738153,0.1626781266660417,0.0852074448887357
11,1,22,0.003,full56,0.11051880977724245,0.03974485092743531,0.0837242131240427,1.1782358704893514,0.039703742543754875
11,1,22,0.003,group5,0.3480273341251325,0.03979049890350897,0.08629096824698952,1.2320120619394836,0.016888349449405298
11,1,22,0.003,fisher3,0.11598849375367272,0.03980071101927979,0.08400171150435584,1.26343595215877,0.04143765777480714
11,1,22,0.003,fisher8,0.11598839934718214,0.03980100899087637,0.08400193119354958,1.2634359521587704,0.04143766424410824
11,1,22,0.003,oracle8,0.09905946213819383,0.04270441868156943,0.09623273345285288,1.1227927672005338,0.11436609667186773
11,1,22,0.01,full56,0.27988236064089494,0.04154456440125975,0.0799674429409109,2.8695531069344162,0.11851218410696147
11,1,22,0.01,group5,0.4036826606655249,0.04247080952252015,0.07905403111089654,3.4913060552498907,0.13900627800481555
11,1,22,0.01,fisher3,0.3050749459674212,0.04229646666039222,0.0793328439511184,3.3442244803268326,0.13499841101395416
11,1,22,0.01,fisher8,0.30507479908331675,0.042295655029232174,0.07933024797638799,3.3442244803268326,0.13499843956516194
11,1,22,0.01,oracle8,0.7319851812457878,0.059472621125978224,0.13404197741988957,2.7927647539381173,0.3825603364154769
11,1,23,0.001,full56,0.04186458739153169,0.028904980826569945,0.06710355538508647,0.13255741414139,0.04667245291973918
11,1,23,0.001,group5,0.04288645215969528,0.028964691351009986,0.06728092193204038,0.1368743693497958,0.046965203328303465
11,1,23,0.001,fisher3,0.04179168115564305,0.028905256185615465,0.06710283277053133,0.1339301847530589,0.04667720648465131
11,1,23,0.001,fisher8,0.04179168338229677,0.028905278104555975,0.06710289317202751,0.13393018475305862,0.04667720651450587
11,1,23,0.001,oracle8,0.04119468637590903,0.024492390970157818,0.04586249136243211,0.14043376135990382,0.11777529791319484
11,1,23,0.003,full56,0.04911340578841852,0.02892205790715708,0.06711720514549649,0.2002805620239693,0.046546035548387585
11,1,23,0.003,group5,0.05007433844371504,0.028978480437804276,0.06729814215438742,0.2002315172709836,0.046714482531936836
11,1,23,0.003,fisher3,0.04898049090557145,0.028925519205038216,0.06711456813590544,0.21131583908034815,0.04660372610236685
11,1,23,0.003,fisher8,0.048980471953030735,0.02892534501909132,0.06711408189735177,0.21131583908034843,0.04660372831846462
11,1,23,0.003,oracle8,0.044977472357219855,0.024640830476802374,0.04698459813610785,0.21230568723157914,0.11615166339053451
11,1,23,0.01,full56,0.07101202782335297,0.029091635116205182,0.06692730542462783,0.5140965546685864,0.056479192134913175
11,1,23,0.01,group5,0.04337914110069093,0.029138356847894866,0.06742231546300143,0.47257034796519404,0.055116539086408234
11,1,23,0.01,fisher3,0.07153746319976612,0.029113863637741027,0.06693556314149857,0.5421116918078136,0.057366560558706224
11,1,23,0.01,fisher8,0.07153742921235769,0.029114551958811224,0.06693765378842002,0.5421116918078134,0.05736660207895333
11,1,23,0.01,oracle8,0.08040063766691037,0.026003882537656387,0.054802876767063406,0.5167244821981265,0.1409953237141878
11,1,24,0.001,full56,0.015838520468947005,0.0322840527775699,0.07368431117274285,0.21113119897872729,0.05241261826874369
11,1,24,0.001,group5,0.024741398329469724,0.03243956654718696,0.07335715995029347,0.11333288472054763,0.05925060623322809
11,1,24,0.001,fisher3,0.012077193902071744,0.032249111505134556,0.07304405396359331,0.1159705023976785,0.05750531306385888
11,1,24,0.001,fisher8,0.012077242072308496,0.03224894457035425,0.07304366958824665,0.11597050239767845,0.057505313637052254
11,1,24,0.001,oracle8,0.016090783125493398,0.027414032117763946,0.05327931318237284,0.1796064153309551,0.11515992821951734
11,1,24,0.003,full56,0.01884867532672562,0.03241388325589255,0.06960549876225125,0.4005313022825964,0.08723276145440564
11,1,24,0.003,group5,0.03390794488043772,0.0329275490802391,0.06896970876888381,0.6084920631604813,0.1004958029548205
11,1,24,0.003,fisher3,0.026049714773759135,0.03261268323433694,0.06838507114964554,0.5820900774515675,0.098186106830398
11,1,24,0.003,fisher8,0.026049649163556673,0.03261307081593319,0.06838575673909252,0.5820900774515676,0.09818611030862412
11,1,24,0.003,oracle8,0.02732826188727277,0.02953334987713826,0.0631895884214358,0.4140414325699972,0.2320063881959456
11,1,24,0.01,full56,0.06572468427864914,0.03231883583745107,0.07015015215666734,0.2751078887254194,0.07937240186463165
11,1,24,0.01,group5,0.06584655679972515,0.032689192688262605,0.0700891094824527,0.41507148968470375,0.08924771553655815
11,1,24,0.01,fisher3,0.06940674916738097,0.032441135596484066,0.06906470986306248,0.4299386274306637,0.08890715949355399
11,1,24,0.01,fisher8,0.06940623327547028,0.03243982015491679,0.06906154956578105,0.4299386274306638,0.08890718081344737
11,1,24,0.01,oracle8,0.07111704667764682,0.027893849796666113,0.057158950544761125,0.29671836683654584,0.19794055552154283
11,1,25,0.001,full56,0.036298071450372546,0.033644747267043675,0.06996964364429271,0.10728427385426749,0.0366804342762716
11,1,25,0.001,group5,0.2727376472590267,0.03382031347278036,0.0704115930414066,0.7239141548964444,0.040934115977319184
11,1,25,0.001,fisher3,0.041265376105680644,0.0336565816750262,0.06974993770415822,0.2266362718058255,0.04000799754510871
11,1,25,0.001,fisher8,0.04126537670422691,0.033656572439664495,0.06974990904379993,0.22663627180582557,0.04000799755046949
11,1,25,0.001,oracle8,0.06764636461973939,0.03237773155850036,0.06460400782658189,0.15128114317124297,0.08905078228789809
11,1,25,0.003,full56,0.1402656851654864,0.03370278821383407,0.07101166041889555,0.45499649217157384,0.021074251296323298
11,1,25,0.003,group5,0.3023478355439827,0.03377813470056021,0.0707575588930247,0.6390331738093968,0.019240447863619746
11,1,25,0.003,fisher3,0.13941983767707467,0.033691462451175436,0.07093058512529503,0.4109997911893281,0.02192062526522544
11,1,25,0.003,fisher8,0.13941987582983306,0.033691746390122006,0.07093132152472922,0.41099979118932767,0.021920630338195825
11,1,25,0.003,oracle8,0.16129432283222547,0.03270661200653444,0.06702699039511062,0.43473848899065437,0.04718335071476779
11,1,25,0.01,full56,0.4152323932220439,0.03435615802701034,0.0677753906334507,1.5595867197199886,0.08465352196520717
11,1,25,0.01,group5,0.3325192336143243,0.035052636377575816,0.0704118945882921,2.158886883742693,0.09622475232353614
11,1,25,0.01,fisher3,0.4249214804800597,0.034615122077702794,0.06723977537841877,1.8237838407101372,0.0931619024713921
11,1,25,0.01,fisher8,0.42492153095363366,0.03461531972474996,0.06724018616719442,1.8237838407101383,0.09316190313837772
11,1,25,0.01,oracle8,0.4148938299545085,0.03740021315339459,0.08185461010037876,1.6466397519650529,0.2148199229578962
11,1,26,0.001,full56,0.051171053665827804,0.027605949413392446,0.06282331077748654,0.9570023248994068,0.021860346432686077
