case,mode,parameter_mape_percent,observed_response_mae,full_response_mae,error_R_p_percent,error_R_s_percent,error_L_leak_percent,error_L_common_percent,error_C_long_p_percent,error_C_long_s_percent,error_C_ground_percent,error_C_ps_percent,frequency_design
36,full8,19.0951139580254,0.0029279708011814014,0.002194934004400366,14.266187390498375,16.282724487881218,0.2051400014981719,24.702924162005722,53.17958318853493,28.201025743827223,15.669413440432045,0.2539132495255281,uniform6
36,selected4,3.8380433677233077,0.0008597768679927027,0.0008155067682486517,6.439804279214556,6.739076029854585,0.3353871904101857,1.7525467744331502,1.26674150712891,5.949911122573814,2.8152830128640005,5.405597025307262,uniform6
36,lowrank4,3.8009377730181706,0.0008833124398669016,0.0008302252005553505,2.732183677275013,3.348579055587264,0.33868779888928113,3.21790597793008,5.078947866408745,5.73135316162281,2.5507002536206747,7.409144392811495,uniform6
37,full8,13.035439589183884,0.002868535218303519,0.0018591536140261725,17.22880810117209,15.151642494683959,0.11127083552894268,6.195426661278425,23.631301331652345,30.326991446953457,3.714270998582636,7.923804843619231,uniform6
37,selected4,3.7907612012547522,0.0024193221723490498,0.0014147813325653443,0.8098095137406336,0.2032576144200382,0.10589983114208668,5.683135031664266,7.5649329575881215,4.782363899200304,3.888432858158397,7.2882579041241735,uniform6
37,lowrank4,4.037761878395169,0.0025598654370429107,0.0014976089378415643,0.01919678701705063,0.6822653510295762,0.11955952265395586,8.43283433967439,10.30651145190813,4.469208562873916,2.116011081551694,6.156507930452637,uniform6
38,full8,20.203152421364194,0.004084535474628681,0.002636038025893448,10.884651670140567,8.293623259921768,0.016486841330665136,6.309321382197375,55.47425115438014,37.64901539713112,24.143765776518155,18.85410388929374,uniform6
38,selected4,5.862617842959025,0.0013836311129107604,0.0009994589042056534,4.96995541880697,6.93432542306458,0.0760243001101113,5.309974937585382,2.5476328025379136,1.0885706639622184,9.119296620538975,16.855162577066054,uniform6
38,lowrank4,4.864115613621429,0.0012540185994932616,0.000923376003120243,1.3923719119545375,2.982255291774183,0.09431055547378664,9.270584360227163,0.9108028752703445,1.5555116639356603,7.69655673163383,15.010531518701931,uniform6
39,full8,12.946911572706028,0.004253528788345336,0.0034720293958303942,27.559096545154226,38.90577056057347,0.20189950546884994,0.14161516662912765,7.021387930204492,4.420888144565982,11.153613460245593,14.171021268806495,uniform6
39,selected4,5.844725402480222,0.0009287190114323834,0.0007884323260533638,2.196020579493252,2.9180443692182534,0.18998737767405016,5.009752366013864,6.532016351132352,5.799357966245733,10.529583073846084,13.583041136218188,uniform6
39,lowrank4,5.549581264022913,0.001006174054767863,0.0008288824460184382,1.9048853091564788,2.7021842090309223,0.17043791209815362,8.766624847908556,3.762782673919818,6.2762251043660395,8.400633302700932,12.4128767530024,uniform6
40,full8,9.650974828162944,0.0005640377765284764,0.00046425817570283515,1.723574792411453,1.6279919830456069,0.10844994038784472,4.828109305779094,34.24640572746975,17.52585528863879,5.933118006719673,11.214293580851331,uniform6
40,selected4,5.9793385896535085,0.0007620039665687543,0.0005779074720832228,7.681717049732983,8.32828785528228,0.14500915060967623,3.1029813956849117,7.607895792274877,5.012264298860636,3.6966802325603787,12.259872942222326,uniform6
40,lowrank4,5.941821380888582,0.0008503631503241295,0.0006198584672867786,4.960645191648105,5.267185324475254,0.13396053172981537,6.619625169142973,12.445021200655937,4.5079414063532,1.664850825975761,11.935341397127608,uniform6
