state_id,split,repeat,true_ls_uh,true_cps_pf,physical_ls_uh,physical_cps_pf,physical_cps_error_pct,physical_fit_cost,load_w,temperature_c,phase_deg,cpg_pf,csg_pf,skin_coeff,leakage_dispersion,tan_delta,mode_enabled,noise_rel
3,train,1,98.92337593063712,28.17159485816956,97.2112722255694,27.856758907291525,-1.1175652371230034,0.14990902599055483,767.8403117228299,39.610107582993805,38.55267550051212,43.29287794418633,22.511308924295008,0.02535850005224347,0.012419655062258244,0.026897642351686957,1,0.0003513131905347109
3,train,2,98.92337593063712,28.17159485816956,97.20608014321554,27.857913160174753,-1.11346801476466,0.14991471380693783,767.8403117228299,39.610107582993805,38.55267550051212,43.29287794418633,22.511308924295008,0.02535850005224347,0.012419655062258244,0.026897642351686957,1,0.0003513131905347109
3,train,3,98.92337593063712,28.17159485816956,97.21333488548498,27.855018291370342,-1.123743857573654,0.14993196670716688,767.8403117228299,39.610107582993805,38.55267550051212,43.29287794418633,22.511308924295008,0.02535850005224347,0.012419655062258244,0.026897642351686957,1,0.0003513131905347109
4,train,0,103.73509112559259,34.632284462451935,102.17595592309596,34.81716253176481,0.5338315741582598,0.04267026723220829,430.0143259577453,32.59026085957885,47.046557545661926,14.035899573937057,85.82362976390868,0.1116594634205103,0.007145072128623724,0.0049375293031334875,0,0.0008972505456767976
4,train,1,103.73509112559259,34.632284462451935,102.17990641299926,34.817378641501115,0.534455586520299,0.04273567322536442,430.0143259577453,32.59026085957885,47.046557545661926,14.035899573937057,85.82362976390868,0.1116594634205103,0.007145072128623724,0.0049375293031334875,0,0.0008972505456767976
4,train,2,103.73509112559259,34.632284462451935,102.19393426223407,34.81050190592767,0.5145991557933774,0.0426500412542391,430.0143259577453,32.59026085957885,47.046557545661926,14.035899573937057,85.82362976390868,0.1116594634205103,0.007145072128623724,0.0049375293031334875,0,0.0008972505456767976
4,train,3,103.73509112559259,34.632284462451935,102.18357382614576,34.81542673698911,0.5288195028997668,0.042699926726705265,430.0143259577453,32.59026085957885,47.046557545661926,14.035899573937057,85.82362976390868,0.1116594634205103,0.007145072128623724,0.0049375293031334875,0,0.0008972505456767976
5,train,0,88.99597695283592,48.54979377053678,89.17760511348516,46.999041068401915,-3.1941488968300495,0.07289750138845837,609.0849642641842,88.8725466048345,8.899259507656097,48.06930001825094,37.67409900203347,0.08361251452937722,0.01471924239769578,0.024818017669022086,1,0.00047558340011164555
5,train,1,88.99597695283592,48.54979377053678,89.1707501907722,47.004052997149046,-3.18382562178008,0.0728790047661048,609.0849642641842,88.8725466048345,8.899259507656097,48.06930001825094,37.67409900203347,0.08361251452937722,0.01471924239769578,0.024818017669022086,1,0.00047558340011164555
5,train,2,88.99597695283592,48.54979377053678,89.17766240032628,46.999031896127974,-3.194167789338612,0.0728631804521911,609.0849642641842,88.8725466048345,8.899259507656097,48.06930001825094,37.67409900203347,0.08361251452937722,0.01471924239769578,0.024818017669022086,1,0.00047558340011164555
5,train,3,88.99597695283592,48.54979377053678,89.16801541823907,47.00392929249882,-3.1840804213180762,0.07290703646685695,609.0849642641842,88.8725466048345,8.899259507656097,48.06930001825094,37.67409900203347,0.08361251452937722,0.01471924239769578,0.024818017669022086,1,0.00047558340011164555
6,train,0,114.74674433469772,24.87411355413497,113.98077600626111,24.302709397038264,-2.2971840015650193,0.031234228015970426,164.19283929280937,66.70712757389992,22.79255449771881,20.372736430726945,46.615267153829336,0.012089230511337519,0.01662052744999528,0.03098409440368414,0,0.0006584244865924121
6,train,1,114.74674433469772,24.87411355413497,113.9728404712326,24.305815633370628,-2.284696174307966,0.03134764552659315,164.19283929280937,66.70712757389992,22.79255449771881,20.372736430726945,46.615267153829336,0.012089230511337519,0.01662052744999528,0.03098409440368414,0,0.0006584244865924121
6,train,2,114.74674433469772,24.87411355413497,113.97643425570963,24.303650914078453,-2.293398873551752,0.031309455867679026,164.19283929280937,66.70712757389992,22.79255449771881,20.372736430726945,46.615267153829336,0.012089230511337519,0.01662052744999528,0.03098409440368414,0,0.0006584244865924121
6,train,3,114.74674433469772,24.87411355413497,113.9751901837229,24.302323516330386,-2.2987353360760427,0.03123737486666968,164.19283929280937,66.70712757389992,22.79255449771881,20.372736430726945,46.615267153829336,0.012089230511337519,0.01662052744999528,0.03098409440368414,0,0.0006584244865924121
7,train,0,80.48928122967482,39.081833351403475,82.5062047102708,36.80416261059772,-5.827952645737289,0.12215175225601159,874.87678877078,41.79839629679918,33.16787952184677,30.50435007084161,94.764813487418,0.1751387918740511,0.004034079816192388,0.011093840412795543,1,0.00023628326058387758
7,train,1,80.48928122967482,39.081833351403475,82.50827146445955,36.80346047972832,-5.829749211581799,0.12215772002788411,874.87678877078,41.79839629679918,33.16787952184677,30.50435007084161,94.764813487418,0.1751387918740511,0.004034079816192388,0.011093840412795543,1,0.00023628326058387758
7,train,2,80.48928122967482,39.081833351403475,82.50953873159234,36.80369422265064,-5.829151125713567,0.1221006844709863,874.87678877078,41.79839629679918,33.16787952184677,30.50435007084161,94.764813487418,0.1751387918740511,0.004034079816192388,0.011093840412795543,1,0.00023628326058387758
7,train,3,80.48928122967482,39.081833351403475,82.50776765338605,36.80342650710443,-5.829836138475881,0.1221328962687752,874.87678877078,41.79839629679918,33.16787952184677,30.50435007084161,94.764813487418,0.1751387918740511,0.004034079816192388,0.011093840412795543,1,0.00023628326058387758
8,train,0,91.16179048269986,22.21704879589379,91.79028221249682,21.90768204418796,-1.3924745565801997,0.013466831224000126,571.9228285364807,45.3724270965904,36.60282050073147,12.171082901768386,80.26042128913103,0.03602937173098326,0.002844886090606451,0.001982039548456669,0,0.0004050506857223809
8,train,1,91.16179048269986,22.21704879589379,91.79446923390556,21.906620855973593,-1.3972510155244868,0.013452814262539923,571.9228285364807,45.3724270965904,36.60282050073147,12.171082901768386,80.26042128913103,0.03602937173098326,0.002844886090606451,0.001982039548456669,0,0.0004050506857223809
8,train,2,91.16179048269986,22.21704879589379,91.79226421576234,21.907610214466743,-1.392797865593363,0.01348144168979411,571.9228285364807,45.3724270965904,36.60282050073147,12.171082901768386,80.26042128913103,0.03602937173098326,0.002844886090606451,0.001982039548456669,0,0.0004050506857223809
8,train,3,91.16179048269986,22.21704879589379,91.80167783432364,21.905620503702696,-1.4017536489754279,0.013498872657729746,571.9228285364807,45.3724270965904,36.60282050073147,12.171082901768386,80.26042128913103,0.03602937173098326,0.002844886090606451,0.001982039548456669,0,0.0004050506857223809
9,train,0,106.48184847831727,38.010476034134626,107.0823669386718,35.418770862938494,-6.818397035776922,0.1647039382745607,684.6245055086911,71.29777592141181,19.436748072504997,46.95191642735154,31.368745672516525,0.15405715657398103,0.015270658675581217,0.02216990787535906,1,0.0008271574922837317
9,train,1,106.48184847831727,38.010476034134626,107.08703089866889,35.42291449442613,-6.807495747711185,0.1647078504940603,684.6245055086911,71.29777592141181,19.436748072504997,46.95191642735154,31.368745672516525,0.15405715657398103,0.015270658675581217,0.02216990787535906,1,0.0008271574922837317
9,train,2,106.48184847831727,38.010476034134626,107.0761893326928,35.422253203420524,-6.809235507573746,0.16477343441747935,684.6245055086911,71.29777592141181,19.436748072504997,46.95191642735154,31.368745672516525,0.15405715657398103,0.015270658675581217,0.02216990787535906,1,0.0008271574922837317
9,train,3,106.48184847831727,38.010476034134626,107.08604970888133,35.418499537936306,-6.819110852152022,0.1647979825198727,684.6245055086911,71.29777592141181,19.436748072504997,46.95191642735154,31.368745672516525,0.15405715657398103,0.015270658675581217,0.02216990787535906,1,0.0008271574922837317
10,train,0,78.36770722083747,35.42854592949152,79.06859774848473,33.74607132486675,-4.748923672942063,0.09403190856644901,306.07540193013847,84.31462908629328,12.30806790292263,18.508348828181624,40.310007254593074,0.13271915121003985,0.013408436123281717,0.03335612621158362,0,0.0006443159816786647
10,train,1,78.36770722083747,35.42854592949152,79.07139240526764,33.74395654315258,-4.754892819173407,0.0941024324131053,306.07540193013847,84.31462908629328,12.30806790292263,18.508348828181624,40.310007254593074,0.13271915121003985,0.013408436123281717,0.03335612621158362,0,0.0006443159816786647
10,train,2,78.36770722083747,35.42854592949152,79.07590070396266,33.7440256587883,-4.754697734577316,0.09406617201483695,306.07540193013847,84.31462908629328,12.30806790292263,18.508348828181624,40.310007254593074,0.13271915121003985,0.013408436123281717,0.03335612621158362,0,0.0006443159816786647
10,train,3,78.36770722083747,35.42854592949152,79.07857013047492,33.74061954436794,-4.764311774134982,0.09410274476930294,306.07540193013847,84.31462908629328,12.30806790292263,18.508348828181624,40.310007254593074,0.13271915121003985,0.013408436123281717,0.03335612621158362,0,0.0006443159816786647
11,train,0,112.02097878418863,51.5103473495692,111.91415214462398,50.84606019830662,-1.2896188541585114,0.08473278759075155,950.4941498395056,29.04697579331696,43.746111914515495,29.386708904057738,89.20169278047979,0.059694322161376476,0.005994940903037787,0.013158492259681225,1,0.0010660175332799554
11,train,1,112.02097878418863,51.5103473495692,111.8826107386625,50.86470259875336,-1.2534272899272914,0.08461139895902245,950.4941498395056,29.04697579331696,43.746111914515495,29.386708904057738,89.20169278047979,0.059694322161376476,0.005994940903037787,0.013158492259681225,1,0.0010660175332799554
11,train,2,112.02097878418863,51.5103473495692,111.89924158942713,50.85681903629579,-1.2687321031603846,0.08480808764348993,950.4941498395056,29.04697579331696,43.746111914515495,29.386708904057738,89.20169278047979,0.059694322161376476,0.005994940903037787,0.013158492259681225,1,0.0010660175332799554
11,train,3,112.02097878418863,51.5103473495692,111.92074561674133,50.84529298936231,-1.2911082810092125,0.08480855229971644,950.4941498395056,29.04697579331696,43.746111914515495,29.386708904057738,89.20169278047979,0.059694322161376476,0.005994940903037787,0.013158492259681225,1,0.0010660175332799554
