frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
50233.209353451304,0.06800813249409055,-0.4328292761131345,0.27199580114026245,-1.7028066756057398,1.088130119890847,-6.925476148181154
51729.253986840595,0.06422095118878984,-0.42089332348872777,0.25684916964013116,-1.6558908488027602,1.0275352190051459,-6.734507092818937
53269.85379745028,0.06063994848884574,-0.40925489687349526,0.2425271332093285,-1.6101412830323438,0.9702391758051014,-6.5482986378540815
54856.33572685196,0.05725441235241613,-0.39790921337649676,0.22898685048410283,-1.565539539323978,0.9160705976212391,-6.366774262519016
56490.066235570084,0.05405413144180382,-0.3868513316996518,0.21618748252944464,-1.5220665251409105,0.8648661030503844,-6.189854911695178
58172.45248003403,0.05102937791832063,-0.37607617841558083,0.2040901240406569,-1.4797026000707305,0.8164700466735386,-6.0174594163636925
59904.943524583796,0.0481708900914975,-0.36557857207927924,0.1926577339610359,-1.4384276728345489,0.7707342414431837,-5.84950487939691
61689.031589569924,0.04546985503607387,-0.3553532453022954,0.1818550659694941,-1.3982212901300968,0.7275176805551489,-5.685907028750464
63526.25333662554,0.042917891275001285,-0.34539486491505444,0.1716485992311112,-1.3590627178116783,0.686686260376657,-5.526580540065922
65418.1911922157,0.040507031612932565,-0.3356980503393119,0.16200646974857172,-1.3209310148953524,0.6481125057821466,-5.3714393306352655
67366.4747106054,0.03822970619220062,-0.3262573902884254,0.15289840260256693,-1.2838051008606415,0.6116752990489385,-5.220396826611111
69372.78197741817,0.03607872583209498,-0.3170674579086108,0.14429564532444747,-1.2476638167017666,0.5772596132856607,-5.073366205272453
71438.84105499656,0.03404726570218872,-0.3081228244694445,0.1361709026041875,-1.2124859801618928,0.5447562512054756,-4.930260614078769
73566.4314708085,0.032128849371481,-0.29941807170678847,0.12849827250078383,-1.178250435563568,0.5140615899123655,-4.790993368162955
75757.3857501799,0.03031733326714675,-0.2909478029162591,0.12125318429028713,-1.144936098628103,0.4850773322411226,-4.655478127833099
