case,n,method,scenario,budget,port_error_pct,node_voltage_error_pct,branch_current_error_pct,displacement_current_error_pct,solve_ms,c_keep,m_keep
5,16,physics_proxy,joint,0.8,1.7992033790259245,110.18313297451847,2.2881440770724435,93.2458354232419,32.09609999976237,0.80078125,0.8004032258064516
5,16,physics_proxy,C_only,0.9,5.0228734632144524e-06,1.6186510375909455e-06,3.1534633226534515e-07,2.7022003226022306,42.938999999933,0.8984375,1.0
5,16,physics_proxy,M_only,0.9,74.2187952430429,43.67227271584484,74.46060537477769,36.218168037832115,50.84145000000717,1.0,0.8991935483870968
5,16,physics_proxy,joint,0.9,74.21879445844364,43.672272681858146,74.46060513895084,36.21423972396146,36.86500000003434,0.8984375,0.8991935483870968
5,16,physics_proxy,C_only,0.95,2.2051395862920715e-06,4.828410727551375e-07,1.0724396543193371e-07,1.2986800613491662,32.216300000072806,0.94921875,1.0
5,16,physics_proxy,M_only,0.95,82.99495470321995,22.09087893760927,83.06869413338023,18.374840363257462,29.682650000722788,1.0,0.9495967741935484
5,16,physics_proxy,joint,0.95,82.99495423521182,22.090878937462406,83.06869412745563,18.413629023577403,27.875550000317162,0.94921875,0.9495967741935484
5,16,physics_proxy,C_only,1.0,0.0,0.0,0.0,0.0,26.778250000461412,1.0,1.0
5,16,physics_proxy,M_only,1.0,0.0,0.0,0.0,0.0,31.351749999885214,1.0,1.0
5,16,physics_proxy,joint,1.0,0.0,0.0,0.0,0.0,39.750650000314636,1.0,1.0
5,16,learned_gate,C_only,0.4,5.037533196419473e-05,6.763884385284519e-05,9.286242329540712e-06,30.90945593740162,28.644200000599085,0.3984375,1.0
5,16,learned_gate,M_only,0.4,97.51643330363285,12.478265759023985,98.34355704856839,12.240817652972952,28.551200000947574,1.0,0.39919354838709675
5,16,learned_gate,joint,0.4,97.5164279110313,12.47825896665071,98.34355459589511,32.943762921255484,31.941449999067117,0.3984375,0.39919354838709675
5,16,learned_gate,C_only,0.6,2.5326001675861958e-05,2.819362774778272e-05,3.81276015029448e-06,17.02462061012224,35.61710000030871,0.6015625,1.0
5,16,learned_gate,M_only,0.6,95.69485566939896,16.538610436616377,96.36348201423213,11.847641897718477,38.93679999964661,1.0,0.6008064516129032
5,16,learned_gate,joint,0.6,95.69485138158575,16.538606347598257,96.36348096322745,20.580807161866023,40.80820000035601,0.6015625,0.6008064516129032
5,16,learned_gate,C_only,0.8,1.0089724772606363e-05,5.944616606695551e-06,8.886269307987369e-07,6.687552826944312,28.756499999872176,0.80078125,1.0
5,16,learned_gate,M_only,0.8,53.86623874252875,122.3771655584703,49.901873541402296,108.65081218141898,38.582299999688985,1.0,0.8004032258064516
5,16,learned_gate,joint,0.8,53.86625132378088,122.37716231518509,49.901877654039446,108.29692725613083,27.066150000791822,0.80078125,0.8004032258064516
5,16,learned_gate,C_only,0.9,5.107287148725156e-06,1.8521945697232244e-06,3.0893838801440024e-07,2.8564453518087407,26.34784999918338,0.8984375,1.0
5,16,learned_gate,M_only,0.9,37.368914707742675,36.454665434707465,37.9322121824518,29.840686627507516,26.054600000861683,1.0,0.8991935483870968
5,16,learned_gate,joint,0.9,37.36891330117753,36.45466545141691,37.932212159271444,29.975386445065855,36.42339999987598,0.8984375,0.8991935483870968
5,16,learned_gate,C_only,0.95,2.333159695342573e-06,6.264672253415281e-07,1.0954050784876031e-07,1.36120222900905,41.50209999897925,0.94921875,1.0
5,16,learned_gate,M_only,0.95,73.15065520869723,16.72766753546083,73.25706254789904,13.599813207405209,31.28825000112556,1.0,0.9495967741935484
5,16,learned_gate,joint,0.95,73.1506544220233,16.72766757759643,73.25706254631551,13.667558536820824,26.875249999648076,0.94921875,0.9495967741935484
5,16,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,27.630499999759195,1.0,1.0
5,16,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,26.508549998652597,1.0,1.0
5,16,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,25.2884500014261,1.0,1.0
6,32,distance,C_only,0.4,2.616978625442201e-05,3.3672863974898066e-05,4.385334808896678e-06,42.889098891403,114.28139999952691,0.400390625,1.0
6,32,distance,M_only,0.4,97.55104559568827,3.141390839605271,97.59027219551119,3.929705998191715,106.87289999896166,1.0,0.39980158730158727
6,32,distance,joint,0.4,97.55104177905449,3.1414005263687907,97.59027224922724,43.04545954241988,102.86395000002813,0.400390625,0.39980158730158727
6,32,distance,C_only,0.6,1.2910862835331668e-05,1.5540825331882573e-05,2.070799235880469e-06,26.308125749289356,127.7909999998883,0.599609375,1.0
6,32,distance,M_only,0.6,98.0264828017246,4.4334423239647816,98.02794199693722,5.3341134403723665,168.3823500006838,1.0,0.6001984126984127
6,32,distance,joint,0.6,98.0264806481256,4.433474238583061,98.02794202966379,26.827144965537293,104.95894999894517,0.599609375,0.6001984126984127
6,32,distance,C_only,0.8,4.629163817947842e-06,4.287780792490835e-06,6.710947155211221e-07,13.732249841530377,96.0658500007412,0.7998046875,1.0
6,32,distance,M_only,0.8,97.86695025929016,3.8784040573988046,97.86067927337699,4.70330510164109,116.41054999927292,1.0,0.8000992063492063
6,32,distance,joint,0.8,97.8669494338775,3.87840641438295,97.86067927939804,14.509720648712868,134.12925000011455,0.7998046875,0.8000992063492063
6,32,distance,C_only,0.9,1.8405415221961903e-06,1.222712575994404e-06,2.2595291372158254e-07,7.640625988026802,97.75815000102739,0.900390625,1.0
6,32,distance,M_only,0.9,98.13552003279038,2.637683820010443,98.13193466583255,3.1273132129687986,98.49099999973987,1.0,0.8998015873015872
6,32,distance,joint,0.9,98.13551967440142,2.6376847794210962,98.13193466759974,8.254497370931956,97.32265000002371,0.900390625,0.8998015873015872
6,32,distance,C_only,0.95,8.0278641028546e-07,3.9250649480487485e-07,8.752149554388535e-08,4.700847582401903,103.1252000002496,0.9501953125,1.0
6,32,distance,M_only,0.95,97.81032266872249,1.458382858053531,97.81064962739222,1.7318340878984193,109.02919999989535,1.0,0.9499007936507936
6,32,distance,joint,0.95,97.81032251625311,1.4583831673820886,97.81064962795637,5.009470602119424,111.21115000059945,0.9501953125,0.9499007936507936
6,32,distance,C_only,1.0,0.0,0.0,0.0,0.0,99.72795000066981,1.0,1.0
6,32,distance,M_only,1.0,0.0,0.0,0.0,0.0,108.78090000005614,1.0,1.0
6,32,distance,joint,1.0,0.0,0.0,0.0,0.0,117.51670000103331,1.0,1.0
6,32,magnitude,C_only,0.4,2.797365485205098e-05,3.3997551331971505e-05,4.429096150902616e-06,44.22119414560717,104.32879999916622,0.400390625,1.0
6,32,magnitude,M_only,0.4,98.19950634802169,14.483587202978084,98.78396081153448,12.195517263518742,101.3745000000199,1.0,0.39980158730158727
6,32,magnitude,joint,0.4,98.19950400014802,14.483588767502647,98.78395951732816,45.54418294256373,102.84835000038584,0.400390625,0.39980158730158727
6,32,magnitude,C_only,0.6,1.412852065775136e-05,1.459678788305916e-05,2.1112411921551304e-06,27.71292785867835,106.66254999978264,0.599609375,1.0
6,32,magnitude,M_only,0.6,97.93553408763644,19.847291098587018,98.24118399759585,14.691368215861297,104.73745000035706,1.0,0.6001984126984127
6,32,magnitude,joint,0.6,97.93553320912768,19.847288262766718,98.24118352394551,31.190504622211563,100.45945000092615,0.599609375,0.6001984126984127
6,32,magnitude,C_only,0.8,4.87804735809782e-06,3.849147834773023e-06,6.651514497305697e-07,14.079923479542067,109.40455000036309,0.7998046875,1.0
6,32,magnitude,M_only,0.8,62.62962059023525,37.536037848670475,63.27951224213594,25.27674345245478,100.37000000102125,1.0,0.8000992063492063
6,32,magnitude,joint,0.8,62.62962032247861,37.53603641434983,63.27951193080814,28.791939127605854,100.32820000105858,0.7998046875,0.8000992063492063
6,32,magnitude,C_only,0.9,1.867513171023241e-06,1.1830634519603285e-06,2.2013384003667314e-07,7.538717416384057,111.56539999956294,0.900390625,1.0
6,32,magnitude,M_only,0.9,85.70387473379631,26.682203564166795,85.8290533296861,18.52796723597566,101.44184999899153,1.0,0.8998015873015872
6,32,magnitude,joint,0.9,85.70387444023582,26.6822034118191,85.82905328614345,19.994624833086917,115.51934999988589,0.900390625,0.8998015873015872
6,32,magnitude,C_only,0.95,8.087194154269806e-07,3.545172753854828e-07,8.177557820638701e-08,4.5505990521857065,118.64080000032118,0.9501953125,1.0
6,32,magnitude,M_only,0.95,86.76869528258881,18.68490432683137,86.81457452032579,13.227484797763122,135.27234999946813,1.0,0.9499007936507936
6,32,magnitude,joint,0.95,86.76869512005793,18.684904304395882,86.81457450778751,13.98727051125184,129.53005000053963,0.9501953125,0.9499007936507936
6,32,magnitude,C_only,1.0,0.0,0.0,0.0,0.0,103.04320000068401,1.0,1.0
6,32,magnitude,M_only,1.0,0.0,0.0,0.0,0.0,117.09495000013703,1.0,1.0
6,32,magnitude,joint,1.0,0.0,0.0,0.0,0.0,136.1241999993581,1.0,1.0
6,32,physics_proxy,C_only,0.4,1.8355596610429408e-05,2.7336706327609327e-05,3.4521004636297195e-06,33.65554148135342,147.15950000027078,0.400390625,1.0
6,32,physics_proxy,M_only,0.4,97.98814972317503,14.266475585463507,98.6476709780633,11.97080887277544,105.41480000028969,1.0,0.39980158730158727
6,32,physics_proxy,joint,0.4,97.98814172253448,14.266458511117627,98.6476714709927,35.12367816228264,146.09719999953086,0.400390625,0.39980158730158727
6,32,physics_proxy,C_only,0.6,9.668438351706204e-06,1.1790719479225725e-05,1.463680542072375e-06,19.401109550399365,156.25700000055076,0.599609375,1.0
6,32,physics_proxy,M_only,0.6,97.76070694540655,21.059953790443192,98.0942486188928,14.802574236336477,111.10490000010032,1.0,0.6001984126984127
6,32,physics_proxy,joint,0.6,97.76070286500052,21.059952588019122,98.09424883630929,24.188793582767374,175.0742000003811,0.599609375,0.6001984126984127
6,32,physics_proxy,C_only,0.8,4.637871069412057e-06,2.7357661769724254e-06,4.2508570744652797e-07,7.930767315983717,172.39760000029491,0.7998046875,1.0
6,32,physics_proxy,M_only,0.8,15.389178190077695,96.14262972085923,16.891659733529423,69.88178359348937,158.16580000046088,1.0,0.8000992063492063
6,32,physics_proxy,joint,0.8,15.38916075105757,96.14262820954451,16.891657538537284,68.37348321436585,104.72000000027037,0.7998046875,0.8000992063492063
6,32,physics_proxy,C_only,0.9,2.184802413446725e-06,6.99038088165173e-07,1.4217534116984888e-07,3.5465743920629276,171.37934999936988,0.900390625,1.0
6,32,physics_proxy,M_only,0.9,75.17427923572811,44.16154316029296,75.36733109926034,30.32365216622839,123.32454999977926,1.0,0.8998015873015872
6,32,physics_proxy,joint,0.9,75.17427640127319,44.16154307947565,75.3673308814784,30.27932251649451,120.34064999897964,0.900390625,0.8998015873015872
6,32,physics_proxy,C_only,0.95,1.0518772822140046e-06,2.1982779827166854e-07,5.132669080508284e-08,1.944583997887433,167.68605000015668,0.9501953125,1.0
6,32,physics_proxy,M_only,0.95,78.07017685687993,27.0857171496006,78.12758903163089,18.462717520653285,145.58985000076063,1.0,0.9499007936507936
6,32,physics_proxy,joint,0.95,78.07017603025426,27.085717148531398,78.12758899247333,18.525241177568464,145.25310000044556,0.9501953125,0.9499007936507936
6,32,physics_proxy,C_only,1.0,0.0,0.0,0.0,0.0,111.10879999978351,1.0,1.0
6,32,physics_proxy,M_only,1.0,0.0,0.0,0.0,0.0,101.69775000031223,1.0,1.0
6,32,physics_proxy,joint,1.0,0.0,0.0,0.0,0.0,124.19270000100369,1.0,1.0
6,32,learned_gate,C_only,0.4,1.948623747041908e-05,2.9006767895278542e-05,3.6113091691551495e-06,34.8152870119285,103.5516000001735,0.400390625,1.0
6,32,learned_gate,M_only,0.4,98.0972720323517,15.090287550017425,98.71804147819587,12.664819418802962,118.19184999967547,1.0,0.39980158730158727
6,32,learned_gate,joint,0.4,98.09726981350249,15.090289227455006,98.71804044309296,36.69685469897108,128.01275000038004,0.400390625,0.39980158730158727
6,32,learned_gate,C_only,0.6,1.0977411750616796e-05,1.3695617905292676e-05,1.6611923776170869e-06,21.417302766412448,110.83919999964564,0.599609375,1.0
6,32,learned_gate,M_only,0.6,96.90459328352362,21.666405164442633,97.3750365653674,13.532562153543342,111.81234999912704,1.0,0.6001984126984127
6,32,learned_gate,joint,0.6,96.90459180380817,21.666404952254826,97.3750360377982,25.049864687888096,103.18720000032044,0.599609375,0.6001984126984127
6,32,learned_gate,C_only,0.8,4.964965621746161e-06,3.595342244823274e-06,4.4888606273509066e-07,9.411246683253394,102.48320000027888,0.7998046875,1.0
6,32,learned_gate,M_only,0.8,4.784619996620717,109.5602531715284,2.7391427236642656,80.70515217043466,112.80430000078923,1.0,0.8000992063492063
6,32,learned_gate,joint,0.8,4.784624380548432,109.56025203408227,2.7391440372108953,80.27416667819634,97.57839999929274,0.7998046875,0.8000992063492063
6,32,learned_gate,C_only,0.9,2.5544844210654837e-06,1.09489709303017e-06,1.5791431104896545e-07,4.199989882669456,107.02580000088346,0.900390625,1.0
6,32,learned_gate,M_only,0.9,44.60171036367097,52.15151418813938,44.97529315669998,37.20855816500679,105.21174999939831,1.0,0.8998015873015872
6,32,learned_gate,joint,0.9,44.60170980428092,52.15151413568646,44.97529313378322,37.425402422858724,96.43464999953721,0.900390625,0.8998015873015872
6,32,learned_gate,C_only,0.95,1.175593764164439e-06,3.221739804305397e-07,5.501599970159837e-08,2.043384809894488,124.42124999961379,0.9501953125,1.0
6,32,learned_gate,M_only,0.95,69.12709128296929,18.726313880779248,69.18863612445763,13.07955087301789,127.70625000121072,1.0,0.9499007936507936
6,32,learned_gate,joint,0.95,69.12709086123219,18.726313904686357,69.18863612306465,13.237652185470228,126.07195000055071,0.9501953125,0.9499007936507936
6,32,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,109.61515000053623,1.0,1.0
6,32,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,100.01155000009021,1.0,1.0
6,32,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,143.23204999982408,1.0,1.0
7,32,distance,C_only,0.4,3.105090270661197e-05,3.6000871069612505e-05,5.4693153361600384e-06,30.70616401389105,122.91565000032278,0.400390625,1.0
7,32,distance,M_only,0.4,97.5484969114206,3.492869272958475,97.59202600784214,4.233099955175017,98.2167499987554,1.0,0.39980158730158727
7,32,distance,joint,0.4,97.54849296516201,3.4928389956397,97.5920259962682,30.98060218949249,121.06979999953182,0.400390625,0.39980158730158727
7,32,distance,C_only,0.6,1.2135763766921064e-05,1.3299394735187234e-05,2.100596072191704e-06,15.439013149609579,115.65410000002885,0.599609375,1.0
7,32,distance,M_only,0.6,98.05963822500671,4.4370494051927345,98.07274083168687,5.456667513042404,96.6537000003882,1.0,0.6001984126984127
7,32,distance,joint,0.6,98.0596363910456,4.437075140912617,98.07274086253067,16.36636806899137,105.35429999981716,0.599609375,0.6001984126984127
7,32,distance,C_only,0.8,3.112067806695169e-06,2.5489642220321514e-06,4.582765552810649e-07,5.384578547117009,96.96914999949513,0.7998046875,1.0
7,32,distance,M_only,0.8,97.86772523193848,3.9187274239793157,97.86113119961061,4.843204724060249,99.62590000031923,1.0,0.8000992063492063
7,32,distance,joint,0.8,97.86772465304988,3.9187297414893547,97.86113120408689,7.240341389774227,120.8455000005415,0.7998046875,0.8000992063492063
7,32,distance,C_only,0.9,1.0083964849745202e-06,5.819529667643388e-07,1.3079437101494242e-07,2.4102918554855663,149.79984999990847,0.900390625,1.0
7,32,distance,M_only,0.9,98.10656070706226,2.54501223733661,98.10659330528068,3.117339791593525,96.6568499998175,1.0,0.8998015873015872
7,32,distance,joint,0.9,98.10656051032669,2.545013012902896,98.10659330654249,3.9402150640792084,115.15254999994795,0.900390625,0.8998015873015872
7,32,distance,C_only,0.95,3.849463599275871e-07,1.505553831240549e-07,4.261523437308698e-08,1.2601129796830823,99.85065000000759,0.9501953125,1.0
7,32,distance,M_only,0.95,97.81112604171832,1.4658130324764633,97.81155880539303,1.7786980870744171,111.1848500004271,1.0,0.9499007936507936
7,32,distance,joint,0.95,97.81112596315685,1.465813215432119,97.81155880565083,2.179790016096772,106.26725000020087,0.9501953125,0.9499007936507936
7,32,distance,C_only,1.0,0.0,0.0,0.0,0.0,112.68780000045808,1.0,1.0
7,32,distance,M_only,1.0,0.0,0.0,0.0,0.0,133.77380000019912,1.0,1.0
7,32,distance,joint,1.0,0.0,0.0,0.0,0.0,132.4418500007596,1.0,1.0
7,32,magnitude,C_only,0.4,3.367707038941006e-05,3.586553982944308e-05,5.478552687570464e-06,32.101473038016245,141.27909999933763,0.400390625,1.0
7,32,magnitude,M_only,0.4,98.19987481166493,13.278727171453703,98.83200101583313,12.140516682543407,114.08790000041336,1.0,0.39980158730158727
7,32,magnitude,joint,0.4,98.19987242738554,13.278723782100366,98.83199927312118,34.07707178489694,147.0483000002787,0.400390625,0.39980158730158727
7,32,magnitude,C_only,0.6,1.3035869047258765e-05,1.274416582518691e-05,2.0154801708903514e-06,14.990900541790209,129.63055000000168,0.599609375,1.0
7,32,magnitude,M_only,0.6,97.93609767845129,18.31584660809783,98.26665033375056,15.324349185202507,128.53800000084448,1.0,0.6001984126984127
7,32,magnitude,joint,0.6,97.93609692185518,18.315841451826152,98.2666497867133,21.323920607302433,107.116600000154,0.599609375,0.6001984126984127
7,32,magnitude,C_only,0.8,3.2092394316333178e-06,2.2731601727801716e-06,4.282193260045931e-07,5.080339236421432,120.07685000116908,0.7998046875,1.0
7,32,magnitude,M_only,0.8,62.71338262420257,34.99567289667187,63.44424589934702,28.712256933450774,117.31204999978218,1.0,0.8000992063492063
7,32,magnitude,joint,0.8,62.71338245336339,34.995671694378196,63.44424567057837,29.12414888517437,114.86564999995608,0.7998046875,0.8000992063492063
7,32,magnitude,C_only,0.9,1.0263046801416267e-06,4.6899080239913195e-07,1.0606596146716653e-07,2.14190155450669,96.18285000033211,0.900390625,1.0
7,32,magnitude,M_only,0.9,85.72298441003221,24.856567525429455,85.86411776073159,20.721831192621178,97.0538999990822,1.0,0.8998015873015872
7,32,magnitude,joint,0.9,85.72298424062377,24.856567424588462,85.86411773707866,20.830789226165972,105.25925000001735,0.900390625,0.8998015873015872
7,32,magnitude,C_only,0.95,3.912414746411218e-07,1.1020830761492098e-07,3.3139762541419405e-08,1.1115589529315866,114.10105000049953,0.9501953125,1.0
7,32,magnitude,M_only,0.95,86.78569527816029,17.410492913736718,86.84042389531889,14.538915715137199,100.88709999945422,1.0,0.9499007936507936
7,32,magnitude,joint,0.95,86.78569518732317,17.410492901464362,86.84042388996907,14.581237337615182,116.07444999935979,0.9501953125,0.9499007936507936
7,32,magnitude,C_only,1.0,0.0,0.0,0.0,0.0,122.6787499999773,1.0,1.0
7,32,magnitude,M_only,1.0,0.0,0.0,0.0,0.0,120.79274999996414,1.0,1.0
7,32,magnitude,joint,1.0,0.0,0.0,0.0,0.0,117.69509999976435,1.0,1.0
7,32,physics_proxy,C_only,0.4,2.1032855223419848e-05,2.8391211213987265e-05,4.163207775070988e-06,22.926243032411982,107.37484999935987,0.400390625,1.0
7,32,physics_proxy,M_only,0.4,98.12955789614357,13.48038336514833,98.78866116504045,12.229901522000771,108.38369999964925,1.0,0.39980158730158727
7,32,physics_proxy,joint,0.4,98.12954792389756,13.4803813259486,98.78866188098027,25.405318777812653,115.33589999999094,0.400390625,0.39980158730158727
7,32,physics_proxy,C_only,0.6,9.804831031087355e-06,9.125199318705778e-06,1.434137644060115e-06,10.603123243095514,110.4049000005034,0.599609375,1.0
7,32,physics_proxy,M_only,0.6,97.90805533104034,18.531874236460727,98.24339382224278,15.615882826178815,102.43300000001909,1.0,0.6001984126984127
7,32,physics_proxy,joint,0.6,97.90805133980776,18.531874178067227,98.24339406764325,18.779364597131465,113.311000000067,0.599609375,0.6001984126984127
7,32,physics_proxy,C_only,0.8,3.3281804290701227e-06,1.4689921362395317e-06,2.8700686901982555e-07,3.2567947433598357,123.1446000001597,0.7998046875,1.0
7,32,physics_proxy,M_only,0.8,15.60233332153944,50.427225124146126,17.284021294327,42.94841080932951,109.80225000002974,1.0,0.8000992063492063
7,32,physics_proxy,joint,0.8,15.60232912788254,50.42722501453796,17.284020763065573,42.68972634277269,105.72980000051757,0.7998046875,0.8000992063492063
7,32,physics_proxy,C_only,0.9,1.4795861705459009e-06,3.9168033245875835e-07,8.754621674272899e-08,1.284942028772912,168.24730000007548,0.900390625,1.0
7,32,physics_proxy,M_only,0.9,75.70878465773106,23.636579819636466,75.92912390283952,19.306249919284614,149.98045000083948,1.0,0.8998015873015872
7,32,physics_proxy,joint,0.9,75.70878346704401,23.636579715543586,75.92912385227962,19.330779830975427,169.78724999898986,0.900390625,0.8998015873015872
7,32,physics_proxy,C_only,0.95,6.317686841445003e-07,1.1585900206823983e-07,2.842541510531602e-08,0.5605537534404497,114.90970000068046,0.9501953125,1.0
7,32,physics_proxy,M_only,0.95,78.11987369352423,18.85868935299017,78.19435450605428,15.375263295300995,100.06609999982174,1.0,0.9499007936507936
7,32,physics_proxy,joint,0.95,78.11987325428944,18.858689329692908,78.19435449070873,15.381436051821984,98.11369999988528,0.9501953125,0.9499007936507936
7,32,physics_proxy,C_only,1.0,0.0,0.0,0.0,0.0,99.7225500004788,1.0,1.0
7,32,physics_proxy,M_only,1.0,0.0,0.0,0.0,0.0,96.1765000001833,1.0,1.0
7,32,physics_proxy,joint,1.0,0.0,0.0,0.0,0.0,99.78870000031748,1.0,1.0
7,32,learned_gate,C_only,0.4,2.279580136915777e-05,3.161016715035794e-05,4.573053442336729e-06,24.362469786858547,138.03114999973332,0.400390625,1.0
7,32,learned_gate,M_only,0.4,98.10052654038067,13.81949693572151,98.77085425757423,12.56094929334624,116.35559999922407,1.0,0.39980158730158727
7,32,learned_gate,joint,0.4,98.10052429616472,13.819494196666826,98.7708528025259,27.138160448442676,130.53415000013047,0.400390625,0.39980158730158727
7,32,learned_gate,C_only,0.6,1.0535135310140888e-05,1.118229905356564e-05,1.6300220530682862e-06,11.72208899667294,125.21699999979319,0.599609375,1.0
7,32,learned_gate,M_only,0.6,96.90607003366046,20.068203667643566,97.41496638201941,13.755879133173583,126.94494999959716,1.0,0.6001984126984127
7,32,learned_gate,joint,0.6,96.90606880469095,20.068203245797704,97.41496582140944,17.919123168588982,143.7258500009193,0.599609375,0.6001984126984127
7,32,learned_gate,C_only,0.8,3.4069051502473554e-06,1.916396440389275e-06,3.1180820007365705e-07,3.63311609656223,107.66704999969079,0.7998046875,1.0
7,32,learned_gate,M_only,0.8,4.793880520429897,102.9577133913979,2.6874318976386946,90.3124820698659,145.65910000055737,1.0,0.8000992063492063
7,32,learned_gate,joint,0.8,4.793883189583076,102.95771243266532,2.687432712465975,90.20711876467917,151.41349999976228,0.7998046875,0.8000992063492063
7,32,learned_gate,C_only,0.9,1.3647501222125563e-06,4.2893149820413044e-07,7.977312760012425e-08,1.3861180391536583,149.79665000009845,0.900390625,1.0
7,32,learned_gate,M_only,0.9,44.73134746501158,48.73084901518904,45.17947170394537,40.78235880399681,127.72744999983843,1.0,0.8998015873015872
7,32,learned_gate,joint,0.9,44.7313471296646,48.73084898143235,45.179471673002666,40.80394912442082,113.49394999979268,0.900390625,0.8998015873015872
7,32,learned_gate,C_only,0.95,6.280268151306228e-07,1.284572835861448e-07,2.783859635696907e-08,0.5761843590809432,99.02475000035338,0.9501953125,1.0
7,32,learned_gate,M_only,0.95,69.19486815382831,17.466936208222357,69.28278920357872,14.318027981092552,113.35525000049529,1.0,0.9499007936507936
7,32,learned_gate,joint,0.95,69.19486792943226,17.466936221453466,69.28278920283265,14.329552157483356,108.96205000153714,0.9501953125,0.9499007936507936
7,32,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,121.4337000001251,1.0,1.0
7,32,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,129.87869999960822,1.0,1.0
7,32,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,122.28104999940115,1.0,1.0
