n,method,scenario,budget,count,port_error_pct_mean,port_error_pct_std,node_voltage_error_pct_mean,node_voltage_error_pct_std,branch_current_error_pct_mean,branch_current_error_pct_std,displacement_current_error_pct_mean,displacement_current_error_pct_std,solve_ms_mean,solve_ms_std
8,magnitude,M_only,0.8,2,11.479129724831672,0.033360362070498084,89.97601409333575,4.479108033172771,9.23230466373035,0.08404529527505211,83.73111024173556,16.39775264350255,7.814974999746482,0.034974999834958
8,magnitude,M_only,0.9,2,79.93049290482146,0.011443427152315166,32.5340325129845,1.6888833893004502,80.0804321550429,0.025431043294908307,28.987873034812658,5.520927721636838,7.900349999999889,0.02880000056393328
8,magnitude,M_only,0.95,2,84.13691384430143,0.007827782507796144,19.455040681242068,1.0067726156298118,84.18365852867572,0.013958435790449641,17.21158467610273,3.501132169442089,9.759874999872409,1.7239749995496823
8,magnitude,M_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07107500042548,2.3932250001053035
8,magnitude,joint,0.4,2,98.14298063308635,0.00012455929275034805,14.691547899305053,1.1061961003482503,98.70580871249075,0.03441969755912311,41.68596520288405,6.620617746665722,7.922425000288058,0.2966249994642567
8,magnitude,joint,0.6,2,97.86691867928161,0.000193055250292673,20.229108381392333,1.2600439493536477,98.17199776551371,0.01878432400862806,27.840286322347737,4.183845045338911,11.765800000375748,3.062700000100449
8,magnitude,joint,0.8,2,11.479133001615232,0.03336047588811386,89.97601064902048,4.479108048505374,9.232306432219886,0.08404505751131364,84.20143298575306,16.328807475734372,10.2575999999317,1.359500000035041
8,magnitude,joint,0.9,2,79.93049242715234,0.011443404764861498,32.53403218146824,1.688883370034958,80.08043205460964,0.025431033240884915,29.541075624350466,5.605961504840604,12.413924999691517,4.351975000190578
8,magnitude,joint,0.95,2,84.1369135941911,0.00782786634662358,19.455040619323228,1.0067726363611893,84.18365851098224,0.013958427629653158,17.554623800057623,3.430876316606568,12.374049999834824,0.4113499994673475
8,magnitude,joint,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.562025000330323,1.8124249995707942
8,physics_proxy,C_only,0.4,2,3.0276626013044028e-05,2.802100093376551e-06,3.8742230321892326e-05,6.363773517201104e-06,4.848919236535044e-06,1.009269138807683e-06,29.91883337042114,2.8043132052242044,13.078599999516882,3.493400000024849
8,physics_proxy,C_only,0.6,2,1.7062333022925412e-05,8.775298124574679e-07,1.7613127116649003e-05,3.2373385595322807e-06,2.200740409766365e-06,4.949680888947492e-07,17.768804434160145,1.4165363624199863,8.190175000436284,0.4050749998896208
8,physics_proxy,C_only,0.8,2,8.359738512437797e-06,4.4966965540479773e-07,5.349973077215237e-06,6.785478708398583e-07,6.437677994393249e-07,1.1181916511953916e-07,7.143349485714182,0.4972167452330365,9.540049999941402,1.3420500004031055
8,physics_proxy,C_only,0.9,2,3.5588186238974336e-06,2.650727591463857e-07,1.517881585567761e-06,2.126742120453452e-07,1.9954628657434097e-07,3.782271350555916e-08,2.863721046323534,0.2789528793341729,12.027100000068458,3.453699999681703
8,physics_proxy,C_only,0.95,2,1.5066428616344138e-06,8.88748189434409e-08,4.491943419650894e-07,4.553356157006936e-08,7.708877158973937e-08,1.1181822992091724e-08,1.5316143668332312,0.2209176981950357,8.51302500041129,0.8532250008101983
8,physics_proxy,C_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.198675000036019,0.5966749995423015
8,physics_proxy,M_only,0.4,2,97.28626493953296,0.38969980408069205,12.668186872639007,1.2301179180030033,98.14081262105088,0.2087610567985223,14.246622886288375,2.999969275462295,8.965574999820092,0.9023749989864882
8,physics_proxy,M_only,0.6,2,97.10909757701128,0.38473478038410036,22.247023660340858,0.937971945636658,97.53450752592184,0.29966812699525036,22.51178927688526,3.411483657061364,7.891850000305567,0.4885500002274057
8,physics_proxy,M_only,0.8,2,50.14689217108764,0.2715280791000474,128.18704712856612,6.202288289084741,45.98370704857703,0.15408622773521685,126.07408348001957,24.966096407406802,10.099199999785924,2.016399999774876
8,physics_proxy,M_only,0.9,2,77.28623172708282,2.655704604890964,37.03061011033331,6.185460986649261,77.44894831849132,2.6569148798464894,33.41702012398036,9.950074810804537,10.04147500043473,0.9898250000333064
8,physics_proxy,M_only,0.95,2,79.90831581544339,0.011652502402945686,24.588087282382553,1.2698475274278795,79.96039477750807,0.01976814590837961,21.4505935856565,4.477876445958577,8.270799999536393,0.8254500003204157
8,physics_proxy,M_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.474099999963073,1.0809000004883274
8,physics_proxy,joint,0.4,2,97.28625329750443,0.3897004313327699,12.66818879375726,1.2301170736677784,98.14081329694113,0.20876089702565537,32.410001787310684,3.47479681031834,9.056150000105845,1.2487000003602589
8,physics_proxy,joint,0.6,2,97.10908832713119,0.3847360196155378,22.247024521817313,0.9379707225374219,97.53450775369812,0.2996680461287582,28.014083439945274,3.4947279481845133,9.939700000359153,2.1485500001290347
8,physics_proxy,joint,0.8,2,50.14691285435522,0.2715280334361694,128.18704341110504,6.202288068898525,45.983713077868515,0.15408629139621866,123.55937055005008,23.884571302840826,10.215550000339135,1.4235499997994339
8,physics_proxy,joint,0.9,2,77.28623124407052,2.655704559862187,37.03061012016691,6.185461001713282,77.44894821156285,2.656914873184313,33.43530695537743,9.903781002888405,8.12820000010106,0.6725499997628503
8,physics_proxy,joint,0.95,2,79.9083155088372,0.011652487759846508,24.588087279840206,1.2698475282022663,79.96039477216783,0.0197681441862656,21.495402462354278,4.4787927800130145,9.804650000205584,1.188550000279065
