f_Hz,Z_real,Z_imag,fit_real,fit_imag,relative_error
1360.05329372376,0.200000011683978,0.0170908658796979,0.200000011683978,0.0170908658796947,1.61786395089002e-14
1381.12734151665,0.20000001204887,0.0173556891388786,0.20000001204887,0.0173556891388671,5.72568734842553e-14
1402.52793202108,0.200000012425158,0.0176246158394927,0.200000012425158,0.0176246158394875,2.60792206614778e-14
1424.26012502165,0.200000012813197,0.017897709564467,0.200000012813197,0.0178977095644726,2.75946510849886e-14
1446.32905870441,0.200000013213355,0.0181750348819483,0.200000013213355,0.0181750348819349,6.65474686171856e-14
1468.73995087168,0.20000001362601,0.0184566573605697,0.20000001362601,0.0184566573605665,1.60307152245444e-14
1491.49810017571,0.200000014051552,0.018742643584953,0.200000014051552,0.018742643584936,8.43544047741995e-14
1514.60888737144,0.200000014490383,0.0190330611714519,0.200000014490383,0.0190330611714558,1.91362807054181e-14
1538.07777658872,0.20000001494292,0.0193279787841386,0.20000001494292,0.0193279787841476,4.50320034474607e-14
1561.91031662416,0.200000015409589,0.019627466151038,0.200000015409589,0.0196274661510287,4.63721073666492e-14
1586.11214225308,0.200000015890833,0.0199315940806146,0.200000015890833,0.0199315940806173,1.34475935725966e-14
1610.68897556172,0.200000016387106,0.020240434478513,0.200000016387106,0.0202404344785307,8.83146909374218e-14
1635.64662730016,0.200000016898877,0.0205540603645596,0.200000016898877,0.0205540603645531,3.22869151328229e-14
1660.99099825611,0.200000017426631,0.0208725458900266,0.200000017426631,0.0208725458900219,2.38102695930519e-14
1686.72808065011,0.200000017970867,0.0211959663551642,0.200000017970867,0.0211959663551653,5.40120947424797e-15
1712.86395955225,0.2000000185321,0.0215243982270037,0.2000000185321,0.021524398227001,1.3333136171218e-14
1739.40481432088,0.200000019110859,0.0218579191574374,0.200000019110859,0.0218579191574335,1.91247062976496e-14
1766.3569200636,0.200000019707694,0.0221966080015777,0.200000019707694,0.0221966080015719,2.91379237633965e-14
1793.72664912091,0.200000020323168,0.0225405448364018,0.200000020323168,0.0225405448363887,6.51601644134316e-14
1821.52047257282,0.200000020957863,0.0228898109796839,0.200000020957863,0.0228898109796702,6.79566602546292e-14
1849.74496176885,0.20000002161238,0.0232444890092222,0.20000002161238,0.0232444890092225,1.29967468365511e-15
1878.40678988166,0.200000022287337,0.0236046627823627,0.200000022287337,0.0236046627823612,7.82621391921836e-15
1907.51273348484,0.200000022983374,0.0239704174558263,0.200000022983374,0.0239704174558284,1.04549478766286e-14
1937.06967415512,0.200000023701148,0.0243418395058425,0.200000023701148,0.0243418395058583,7.87827109205717e-14
1967.08460009933,0.200000024441337,0.0247190167485956,0.200000024441337,0.0247190167485911,2.20367816123584e-14
1997.5646078067,0.200000025204644,0.0251020383609875,0.200000025204644,0.025102038360977,5.20670633771773e-14
2028.5169037267,0.200000025991788,0.0254909949017224,0.200000025991788,0.0254909949017232,4.08062480455379e-15
2059.9488059728,0.200000026803515,0.0258859783327177,0.200000026803515,0.025885978332731,6.56500171235697e-14
2091.8677460528,0.200000027640592,0.0262870820408474,0.200000027640592,0.0262870820408523,2.43901701304978e-14
2124.28127062581,0.200000028503812,0.0266944008600216,0.200000028503812,0.0266944008600234,8.95846379022238e-15
2157.19704328655,0.200000029393989,0.0271080310936092,0.200000029393989,0.0271080310936114,1.06613796416493e-14
2190.62284637727,0.200000030311967,0.0275280705372071,0.200000030311967,0.0275280705372083,5.83227145648601e-15
2224.56658282774,0.200000031258614,0.0279546185017625,0.200000031258614,0.0279546185017665,1.97076329072672e-14
2259.03627802373,0.200000032234825,0.0283877758370538,0.200000032234825,0.0283877758370608,3.4367618896159e-14
2294.04008170454,0.200000033241523,0.0288276449555349,0.200000033241523,0.0288276449555411,3.08029104432991e-14
2329.58626988976,0.20000003427966,0.0292743298565493,0.20000003427966,0.0292743298565483,5.08249879361366e-15
2365.68324683608,0.200000035350218,0.0297279361509195,0.200000035350218,0.0297279361509197,1.32122121497436e-15
2402.33954702426,0.20000003645421,0.0301885710859166,0.20000003645421,0.0301885710859082,4.16130038111518e-14
2439.56383717698,0.20000003759268,0.0306563435706184,0.20000003759268,0.0306563435706124,2.97331531656657e-14
2477.36491830793,0.200000038766704,0.0311313642016587,0.200000038766704,0.0311313642016628,2.05689856791672e-14
